backbone,dataset,N,alpha,seed,K,tau,method,phase0_kind,probe_size_actual,sigma,acc,mean_teacher,best_teacher,oracle,theta0_acc,m3_mean_gap,m3_clients_helped,m3_clients_evaluated,m3_gap,m3_student_acc_on_Di,m3_teacher_acc_on_Di,m4_mean,m4_clients_evaluated,m4_ood_acc,wall_clock_sec,phase_teacher_sec,phase_phase0_sec,phase_distill_sec,phase_aggregate_sec,phase_eval_sec,job_id,node,status,error
resnet18_cifar10,CIFAR10,10,0.05,43,100,4.0,raw_union_K20,raw_union,735,0.0,0.4366,0.28791,0.3571,0.868,0.7476,-0.4896367803814221,0,10,"[-0.52081362346263, -0.1012250161186331, -0.7367979882648784, -0.392814108883777, -0.64847801578354, -0.2960644007155635, -0.9601681345076062, -0.2889305816135085, -0.2950065703022339, -0.6560693641618498]","[0.44867549668874174, 0.8958736299161831, 0.22101145571388656, 0.549567312958703, 0.3422773393461105, 0.6905187835420393, 0.018414731785428344, 0.6181988742964353, 0.6654621112571178, 0.29515895953757226]","[0.9694891201513718, 0.9970986460348162, 0.957809443978765, 0.94238142184248, 0.9907553551296505, 0.9865831842576028, 0.9785828662930345, 0.9071294559099438, 0.9604686815593517, 0.951228323699422]",0.3706411375661375,9,"[0.43816666666666665, 0.311375, 0.371, 0.3614, 0.3605, 0.3762857142857143, 0.3844, 0.4385, 0.29414285714285715, null]",3.3870174884796143,2.175895929336548,0.04442858695983887,0.9472532272338867,0.0003943443298339844,0.11720657348632812,1115489,ai08,success,
resnet18_cifar10,CIFAR10,10,0.05,43,100,4.0,raw_union_K20,raw_union,735,0.0,0.5763,0.28791,0.3571,0.868,0.7476,-0.35347331360849443,0,10,"[-0.3086565752128666, -0.07317859445519015, -0.655350656607991, -0.2730857706210975, -0.45930101465614437, -0.16994633273703041, -0.9041232986389112, -0.151969981238274, -0.16502409110819094, -0.37409682080924855]","[0.6608325449385052, 0.9239200515796261, 0.302458787370774, 0.6692956512213825, 0.5314543404735061, 0.8166368515205724, 0.0744595676541233, 0.7551594746716698, 0.7954445904511608, 0.5771315028901735]","[0.9694891201513718, 0.9970986460348162, 0.957809443978765, 0.94238142184248, 0.9907553551296505, 0.9865831842576028, 0.9785828662930345, 0.9071294559099438, 0.9604686815593517, 0.951228323699422]",0.5167068783068783,9,"[0.5266666666666666, 0.48775, 0.5254, 0.5444, 0.44125, 0.5191428571428571, 0.5528, 0.5956666666666667, 0.4572857142857143, null]",3.340712547302246,2.1729273796081543,0.04228782653808594,0.9399678707122803,0.0003724098205566406,0.1175377368927002,1115499,ai08,success,
resnet18_cifar10,CIFAR10,10,0.05,43,100,1.0,raw_union_K20,raw_union,735,0.0,0.7549,0.28791,0.3571,0.868,0.7476,-0.1927201306907849,0,10,"[-0.1572847682119205, -0.06995486782720828, -0.3526124615814473, -0.14777084017964726, -0.24126268320180388, -0.08497316636851515, -0.532826261008807, -0.08724202626641653, -0.08672798948751637, -0.16654624277456653]","[0.8122043519394513, 0.927143778207608, 0.6051969823973177, 0.7946105816628327, 0.7494926719278466, 0.9016100178890877, 0.4457566052842274, 0.8198874296435272, 0.8737406920718354, 0.7846820809248555]","[0.9694891201513718, 0.9970986460348162, 0.957809443978765, 0.94238142184248, 0.9907553551296505, 0.9865831842576028, 0.9785828662930345, 0.9071294559099438, 0.9604686815593517, 0.951228323699422]",0.7281734126984126,9,"[0.7095, 0.726125, 0.7208, 0.7362, 0.68225, 0.7174285714285714, 0.7794, 0.773, 0.7088571428571429, null]",3.4063782691955566,2.1904492378234863,0.04180455207824707,0.9521307945251465,0.0003905296325683594,0.11645817756652832,1115494,ai08,success,
resnet18_cifar10,CIFAR10,10,0.05,43,100,1.0,raw_union_K20,raw_union,735,0.0,0.763,0.28791,0.3571,0.868,0.7476,-0.18619766916498554,0,10,"[-0.15633869441816461, -0.0902643455834945, -0.28513551271304827, -0.1698981268485047, -0.2459977452085682, -0.08765652951699465, -0.4681745396317054, -0.10506566604127587, -0.09286027157249233, -0.16058526011560703]","[0.8131504257332072, 0.9068343004513217, 0.6726739312657167, 0.7724832949939753, 0.7447576099210823, 0.8989266547406082, 0.5104083266613291, 0.8020637898686679, 0.8676084099868594, 0.790643063583815]","[0.9694891201513718, 0.9970986460348162, 0.957809443978765, 0.94238142184248, 0.9907553551296505, 0.9865831842576028, 0.9785828662930345, 0.9071294559099438, 0.9604686815593517, 0.951228323699422]",0.7430547619047618,9,"[0.7238333333333333, 0.74275, 0.7286, 0.7478, 0.717, 0.7315714285714285, 0.7902, 0.7791666666666667, 0.7265714285714285, null]",3.4225049018859863,2.194788932800293,0.0442967414855957,0.9634697437286377,0.000377655029296875,0.11715388298034668,1115492,ai08,success,
resnet18_cifar10,CIFAR10,10,0.05,43,300,4.0,raw_union_K20,raw_union,735,0.0,0.4006,0.28791,0.3571,0.868,0.7476,-0.5251965495025587,0,10,"[-0.5801797540208136, -0.09671179883945835, -0.7428052528639284, -0.4296198926497973, -0.7091319052987599, -0.3300536672629696, -0.9645716573258607, -0.31801125703564737, -0.35129215943933423, -0.7295881502890174]","[0.38930936613055817, 0.9003868471953579, 0.21500419111483654, 0.5127615291926827, 0.28162344983089066, 0.6565295169946332, 0.01401120896717374, 0.5891181988742964, 0.6091765221200175, 0.22164017341040462]","[0.9694891201513718, 0.9970986460348162, 0.957809443978765, 0.94238142184248, 0.9907553551296505, 0.9865831842576028, 0.9785828662930345, 0.9071294559099438, 0.9604686815593517, 0.951228323699422]",0.33381732804232805,9,"[0.4216666666666667, 0.265375, 0.3288, 0.3106, 0.3465, 0.33985714285714286, 0.3422, 0.3945, 0.25485714285714284, null]",5.2407543659210205,2.180575370788574,0.04068708419799805,2.794886827468872,0.0003876686096191406,0.1174170970916748,1115489,ai08,success,
resnet18_cifar10,CIFAR10,10,0.05,43,300,4.0,raw_union_K20,raw_union,735,0.0,0.4896,0.28791,0.3571,0.868,0.7476,-0.4361045998666784,0,10,"[-0.43897824030274357, -0.08027079303675044, -0.7159821179100307, -0.3566655712564355, -0.5623449830890643, -0.23703041144901604, -0.9533626901521217, -0.23921200750469052, -0.22842750766535258, -0.5487716763005781]","[0.5305108798486282, 0.9168278529980658, 0.24182732606873428, 0.5857158505860445, 0.42841037204058624, 0.7495527728085868, 0.02522017614091273, 0.6679174484052532, 0.7320411738939991, 0.4024566473988439]","[0.9694891201513718, 0.9970986460348162, 0.957809443978765, 0.94238142184248, 0.9907553551296505, 0.9865831842576028, 0.9785828662930345, 0.9071294559099438, 0.9604686815593517, 0.951228323699422]",0.42408174603174603,9,"[0.4683333333333333, 0.377, 0.4238, 0.436, 0.38125, 0.42957142857142855, 0.4504, 0.5006666666666667, 0.3497142857142857, null]",5.173111915588379,2.1524925231933594,0.04040861129760742,2.7674877643585205,0.00039267539978027344,0.1157844066619873,1115499,ai08,success,
resnet18_cifar10,CIFAR10,10,0.05,43,300,1.0,raw_union_K20,raw_union,735,0.0,0.7395,0.28791,0.3571,0.868,0.7476,-0.20623496351493506,0,10,"[-0.17242194891201512, -0.05899419729206967, -0.40472198938250903, -0.14043159163106578, -0.25546786922209697, -0.08765652951699465, -0.5854683746997599, -0.08724202626641653, -0.07774857643451594, -0.19219653179190754]","[0.7970671712393567, 0.9381044487427466, 0.553087454596256, 0.8019498302114142, 0.7352874859075536, 0.8989266547406082, 0.3931144915932746, 0.8198874296435272, 0.8827201051248358, 0.7590317919075145]","[0.9694891201513718, 0.9970986460348162, 0.957809443978765, 0.94238142184248, 0.9907553551296505, 0.9865831842576028, 0.9785828662930345, 0.9071294559099438, 0.9604686815593517, 0.951228323699422]",0.7065257936507936,9,"[0.6903333333333334, 0.699875, 0.7076, 0.7176, 0.6445, 0.7015714285714286, 0.7578, 0.7601666666666667, 0.6792857142857143, null]",5.198062181472778,2.1741974353790283,0.039861440658569336,2.7634565830230713,0.0003867149353027344,0.11663079261779785,1115494,ai08,success,
resnet18_cifar10,CIFAR10,10,0.05,43,300,1.0,raw_union_K20,raw_union,735,0.0,0.7588,0.28791,0.3571,0.868,0.7476,-0.18898396251749028,0,10,"[-0.15421002838221376, -0.08059316569954866, -0.31349538977367974, -0.16135392704567852, -0.24487034949267195, -0.07960644007155637, -0.5, -0.1031894934333959, -0.09428383705650456, -0.1582369942196532]","[0.815279091769158, 0.9165054803352676, 0.6443140542050853, 0.7810274947968014, 0.7458850056369786, 0.9069767441860465, 0.4785828662930344, 0.8039399624765479, 0.8661848445028472, 0.7929913294797688]","[0.9694891201513718, 0.9970986460348162, 0.957809443978765, 0.94238142184248, 0.9907553551296505, 0.9865831842576028, 0.9785828662930345, 0.9071294559099438, 0.9604686815593517, 0.951228323699422]",0.736775925925926,9,"[0.7155, 0.73675, 0.7266, 0.7434, 0.7035, 0.7231428571428572, 0.7854, 0.7768333333333334, 0.7198571428571429, null]",5.239061594009399,2.186400890350342,0.040038347244262695,2.7914950847625732,0.0003886222839355469,0.11699247360229492,1115492,ai08,success,
resnet18_cifar10,CIFAR10,10,0.05,43,30,4.0,raw_union_K20,raw_union,735,0.0,0.478,0.28791,0.3571,0.868,0.7476,-0.44308981993012847,0,10,"[-0.44607379375591294, -0.08704061895551252, -0.7190556021234982, -0.3610472121809617, -0.5591882750845547, -0.23971377459749554, -0.9537630104083267, -0.24390243902439024, -0.26204555409548835, -0.5590679190751445]","[0.5234153263954588, 0.9100580270793037, 0.23875384185526682, 0.5813342096615183, 0.4315670800450958, 0.7468694096601073, 0.024819855884707767, 0.6632270168855535, 0.6984231274638634, 0.3921604046242775]","[0.9694891201513718, 0.9970986460348162, 0.957809443978765, 0.94238142184248, 0.9907553551296505, 0.9865831842576028, 0.9785828662930345, 0.9071294559099438, 0.9604686815593517, 0.951228323699422]",0.41270251322751317,9,"[0.4666666666666667, 0.363125, 0.4178, 0.4162, 0.38125, 0.41285714285714287, 0.4294, 0.4821666666666667, 0.34485714285714286, null]",2.7578721046447754,2.178513288497925,0.04080820083618164,0.3136606216430664,0.0003941059112548828,0.11711263656616211,1115489,ai08,success,
resnet18_cifar10,CIFAR10,10,0.05,43,30,4.0,raw_union_K20,raw_union,735,0.0,0.6777,0.28791,0.3571,0.868,0.7476,-0.2611304307425469,0,10,"[-0.18755912961210974, -0.07704706640876857, -0.49916177703269066, -0.1880819366852886, -0.3670800450958287, -0.11180679785330949, -0.7319855884707767, -0.1172607879924954, -0.1125711782742006, -0.21875]","[0.781929990539262, 0.9200515796260477, 0.45864766694607434, 0.7542994851571914, 0.6236753100338218, 0.8747763864042933, 0.2465972778222578, 0.7898686679174484, 0.8478975032851511, 0.732478323699422]","[0.9694891201513718, 0.9970986460348162, 0.957809443978765, 0.94238142184248, 0.9907553551296505, 0.9865831842576028, 0.9785828662930345, 0.9071294559099438, 0.9604686815593517, 0.951228323699422]",0.6342837301587302,9,"[0.6175, 0.621875, 0.643, 0.6512, 0.56325, 0.6347142857142857, 0.6818, 0.6995, 0.5957142857142858, null]",2.674506664276123,2.136430263519287,0.041005849838256836,0.3045635223388672,0.0003895759582519531,0.11593961715698242,1115499,ai08,success,
resnet18_cifar10,CIFAR10,10,0.05,43,30,1.0,raw_union_K20,raw_union,735,0.0,0.7595,0.28791,0.3571,0.868,0.7476,-0.18852898455575712,0,10,"[-0.15870387890255433, -0.07865892972275945, -0.30902486728136347, -0.16201117318435754, -0.2329199549041714, -0.07871198568872984, -0.5020016012810249, -0.1022514071294559, -0.0973499780989926, -0.16365606936416188]","[0.8107852412488175, 0.9184397163120568, 0.6487845766974015, 0.7803702486581224, 0.7578354002254791, 0.907871198568873, 0.4765812650120096, 0.8048780487804879, 0.8631187034603591, 0.7875722543352601]","[0.9694891201513718, 0.9970986460348162, 0.957809443978765, 0.94238142184248, 0.9907553551296505, 0.9865831842576028, 0.9785828662930345, 0.9071294559099438, 0.9604686815593517, 0.951228323699422]",0.7367170634920635,9,"[0.7185, 0.736625, 0.7244, 0.7432, 0.703, 0.7224285714285714, 0.7858, 0.7755, 0.721, null]",2.7623629570007324,2.1839561462402344,0.04161357879638672,0.3070189952850342,0.0003848075866699219,0.11658978462219238,1115494,ai08,success,
