backbone,dataset,N,alpha,seed,K,tau,method,phase0_kind,probe_size_actual,sigma,acc,mean_teacher,best_teacher,oracle,theta0_acc,m3_mean_gap,m3_clients_helped,m3_clients_evaluated,m3_gap,m3_student_acc_on_Di,m3_teacher_acc_on_Di,m4_mean,m4_clients_evaluated,m4_ood_acc,wall_clock_sec,phase_teacher_sec,phase_phase0_sec,phase_distill_sec,phase_aggregate_sec,phase_eval_sec,job_id,node,status,error
resnet18_cifar10,CIFAR10,10,0.01,42,300,4.0,dp_avg_eps2_K20,dp_avg,10,3.986361524956496,0.1699,0.15068000000000004,0.3262,0.8701,0.1686,-0.8523560208662168,0,9,"[-0.9993986770895971, -1.0, -0.928773072747014, null, -0.996003996003996, -0.8186300639658848, -0.3144557299681954, -0.6296296296296295, -1.0, -0.9843130183916337]","[0.0, 0.0, 0.06514657980456026, null, 0.0001998001998001998, 0.16964285714285715, 0.5701241407612598, 0.18518518518518517, 0.0, 0.0066714749368914535]","[0.9993986770895971, 1.0, 0.9939196525515743, null, 0.9962037962037962, 0.988272921108742, 0.8845798707294552, 0.8148148148148148, 1.0, 0.9909844933285251]",0.13484734126984127,10,"[0.212375, 0.18877777777777777, 0.14814285714285713, 0.1699, 0.2045, 0.0325, 0.071625, 0.088125, 0.18877777777777777, 0.04375]",10.322768926620483,4.523475646972656,0.07535529136657715,5.426757097244263,0.0006055831909179688,0.13612747192382812,1112414,ai05,success,
resnet18_cifar10,CIFAR10,10,0.01,43,300,4.0,dp_avg_eps2_K20,dp_avg,10,3.9676203949800515,0.238,0.16484000000000001,0.3425,0.868,0.1266,-0.7445551237296147,0,10,"[-0.47727272727272724, -0.6934778474995247, -0.9597278411180582, -0.545937813440321, -0.999599278701663, -1.0, -1.0, -0.25, -0.5653512454520011, -0.954184483811851]","[0.4318181818181818, 0.3008176459402928, 0.018389113644722323, 0.4198595787362086, 0.0002003606491685033, 0.0, 0.0, 0.75, 0.39350685698292753, 0.044797393606190186]","[0.9090909090909091, 0.9942954934398175, 0.9781169547627805, 0.9657973921765296, 0.9997996393508315, 1.0, 1.0, 1.0, 0.9588581024349286, 0.9989818774180411]",0.2117376984126984,10,"[0.16614285714285715, 0.155625, 0.271125, 0.21042857142857144, 0.271125, 0.2594444444444444, 0.2644444444444444, 0.176375, 0.042666666666666665, 0.3]",10.859899759292603,4.423169136047363,0.058379411697387695,5.9964728355407715,0.0005478858947753906,0.16124343872070312,1112414,ai05,success,
resnet18_cifar10,CIFAR10,10,0.01,44,300,4.0,dp_avg_eps2_K20,dp_avg,10,3.962551391060827,0.2102,0.16871000000000003,0.2874,0.8667,0.12,-0.751178175929564,0,10,"[-0.9127096383107698, -0.888, -0.17396707051879468, -0.9612053410321184, -0.0022007042253521236, -0.9235569422776911, -0.8565943559224418, -0.7940194051216797, -1.0, -0.9995283018867924]","[0.08143059203879571, 0.112, 0.8260329294812053, 0.01217971851317214, 0.9977992957746479, 0.0093603744149766, 0.12727970819735074, 0.17369174487036743, 0.0, 0.0]","[0.9941402303495656, 1.0, 1.0, 0.9733850595452905, 1.0, 0.9329173166926678, 0.9838740641197926, 0.9677111499920471, 1.0, 0.9995283018867924]",0.17076845238095237,10,"[0.040285714285714286, 0.22311111111111112, 0.1421111111111111, 0.2864285714285714, 0.12277777777777778, 0.18271428571428572, 0.13142857142857142, 0.016166666666666666, 0.262375, 0.30028571428571427]",10.827292442321777,4.436635732650757,0.04115915298461914,6.040208578109741,0.0005381107330322266,0.14912700653076172,1112414,ai05,success,
resnet18_cifar10,CIFAR10,10,0.01,42,300,4.0,dp_avg_eps8_K20,dp_avg,10,0.996590381239124,0.2093,0.15068000000000004,0.3262,0.8701,0.2128,-0.8288238025084526,0,9,"[-0.9993986770895971, -1.0, -0.8267100977198697, null, -0.9954045954045954, -0.7311433901918976, -0.3032728018877603, -0.6296296296296295, -1.0, -0.9738550306527227]","[0.0, 0.0, 0.16720955483170466, null, 0.0007992007992007992, 0.2571295309168444, 0.5813070688416949, 0.18518518518518517, 0.0, 0.01712946267580238]","[0.9993986770895971, 1.0, 0.9939196525515743, null, 0.9962037962037962, 0.988272921108742, 0.8845798707294552, 0.8148148148148148, 1.0, 0.9909844933285251]",0.16874051587301592,10,"[0.261625, 0.23255555555555554, 0.15028571428571427, 0.2093, 0.239875, 0.05383333333333333, 0.118625, 0.13725, 0.23255555555555554, 0.0515]",10.242228269577026,4.407469987869263,0.048521995544433594,5.471971273422241,0.0004489421844482422,0.1472322940826416,1112414,ai05,success,
resnet18_cifar10,CIFAR10,10,0.01,43,300,4.0,dp_avg_eps8_K20,dp_avg,10,0.9919050987450129,0.3085,0.16484000000000001,0.3425,0.868,0.2555,-0.6641229545581917,0,10,"[-0.36363636363636365, -0.4942004183304811, -0.938948142699522, -0.5393179538615848, -0.999599278701663, -1.0, -1.0, 0.0, -0.4293310943184999, -0.8761962940338016]","[0.5454545454545454, 0.5000950751093364, 0.03916881206325855, 0.42647943831494484, 0.0002003606491685033, 0.0, 0.0, 1.0, 0.5295270081164287, 0.12278558338423946]","[0.9090909090909091, 0.9942954934398175, 0.9781169547627805, 0.9657973921765296, 0.9997996393508315, 1.0, 1.0, 1.0, 0.9588581024349286, 0.9989818774180411]",0.28311408730158727,10,"[0.23857142857142857, 0.214125, 0.328875, 0.299, 0.328875, 0.3293333333333333, 0.3427777777777778, 0.25575, 0.09583333333333334, 0.398]",11.068045139312744,4.442922353744507,0.04119062423706055,6.242642641067505,0.00047469139099121094,0.1694355010986328,1112414,ai05,success,
resnet18_cifar10,CIFAR10,10,0.01,44,300,4.0,dp_avg_eps8_K20,dp_avg,10,0.9906378477652068,0.2404,0.16871000000000003,0.2874,0.8667,0.2631,-0.7282085657411154,0,10,"[-0.909072539907052, -0.7801290322580645, -0.13762037899968937, -0.9239444243955252, -0.0017605633802817433, -0.9235569422776911, -0.820406987905548, -0.786066486400509, -1.0, -0.9995283018867924]","[0.08506769044251364, 0.21987096774193549, 0.8623796210003106, 0.049440635149765426, 0.9982394366197183, 0.0093603744149766, 0.16346707621424458, 0.1816446635915381, 0.0, 0.0]","[0.9941402303495656, 1.0, 1.0, 0.9733850595452905, 1.0, 0.9329173166926678, 0.9838740641197926, 0.9677111499920471, 1.0, 0.9995283018867924]",0.20195694444444445,10,"[0.07871428571428571, 0.2437777777777778, 0.17222222222222222, 0.30328571428571427, 0.15611111111111112, 0.22142857142857142, 0.16214285714285714, 0.04683333333333333, 0.291625, 0.3434285714285714]",10.99009919166565,4.392695426940918,0.04244422912597656,6.258090019226074,0.0005350112915039062,0.1599278450012207,1112414,ai05,success,
resnet18_cifar10,CIFAR10,10,0.01,42,300,4.0,labelled_probe_warmup,labelled,100,0.0,0.1644,0.15068000000000004,0.3262,0.8701,0.3086,-0.8571716807210905,0,9,"[-0.9993986770895971, -1.0, -0.9226927252985885, null, -0.9958041958041958, -0.8062366737739872, -0.3775520673027598, -0.6296296296296295, -1.0, -0.9832311575910567]","[0.0, 0.0, 0.07122692725298589, null, 0.0003996003996003996, 0.1820362473347548, 0.5070278034266954, 0.18518518518518517, 0.0, 0.007753335737468446]","[0.9993986770895971, 1.0, 0.9939196525515743, null, 0.9962037962037962, 0.988272921108742, 0.8845798707294552, 0.8148148148148148, 1.0, 0.9909844933285251]",0.1265054761904762,10,"[0.2055, 0.18266666666666667, 0.14857142857142858, 0.1644, 0.195625, 0.014, 0.079875, 0.0805, 0.18266666666666667, 0.01125]",10.602994203567505,4.53652286529541,0.016480207443237305,5.784672260284424,0.0004436969757080078,0.13379526138305664,1112414,ai05,success,
resnet18_cifar10,CIFAR10,10,0.01,43,300,4.0,labelled_probe_warmup,labelled,100,0.0,0.33,0.16484000000000001,0.3425,0.868,0.3545,-0.6821833237578804,0,10,"[-0.38636363636363635, -0.4194713823920898, -0.9317763883780802, -0.5372116349047141, -0.999599278701663, -1.0, -1.0, -0.25, -0.3713266162888329, -0.9260843005497862]","[0.5227272727272727, 0.5748241110477277, 0.04634056638470026, 0.42858575727181547, 0.0002003606491685033, 0.0, 0.0, 0.75, 0.5875314861460957, 0.07289757686825493]","[0.9090909090909091, 0.9942954934398175, 0.9781169547627805, 0.9657973921765296, 0.9997996393508315, 1.0, 1.0, 1.0, 0.9588581024349286, 0.9989818774180411]",0.3071813492063492,10,"[0.261, 0.22925, 0.343875, 0.3352857142857143, 0.343875, 0.35877777777777775, 0.36666666666666664, 0.289, 0.10333333333333333, 0.44075]",10.64155125617981,4.456177234649658,0.01886272430419922,5.851928949356079,0.0004780292510986328,0.14514756202697754,1112414,ai05,success,
resnet18_cifar10,CIFAR10,10,0.01,44,300,4.0,labelled_probe_warmup,labelled,100,0.0,0.2586,0.16871000000000003,0.2874,0.8667,0.3657,-0.7169770141320954,0,10,"[-0.9137199434229137, -0.6766451612903226, -0.1826654240447344, -0.8883074702273548, -0.0017605633802817433, -0.9251170046801872, -0.7845075830293722, -0.7975186893589947, -1.0, -0.9995283018867924]","[0.08042028692665185, 0.3233548387096774, 0.8173345759552656, 0.08507758931793577, 0.9982394366197183, 0.0078003120124804995, 0.19936648109042043, 0.17019246063305232, 0.0, 0.0]","[0.9941402303495656, 1.0, 1.0, 0.9733850595452905, 1.0, 0.9329173166926678, 0.9838740641197926, 0.9677111499920471, 1.0, 0.9995283018867924]",0.2225121031746032,10,"[0.11057142857142857, 0.25322222222222224, 0.197, 0.30742857142857144, 0.17633333333333334, 0.2532857142857143, 0.17814285714285713, 0.07233333333333333, 0.307375, 0.36942857142857144]",6.0700459480285645,2.6497464179992676,0.01306009292602539,3.0832595825195312,0.00043511390686035156,0.16991353034973145,1112414,ai05,success,
resnet18_cifar10,CIFAR10,10,0.01,42,300,4.0,no_phase0,none,0,0.0,0.153,0.15068000000000004,0.3262,0.8701,0.1112,-0.8667175527995751,0,9,"[-0.9993986770895971, -1.0, -0.9874049945711183, null, -0.9962037962037962, -0.8186966950959488, -0.3786806196778496, -0.6296296296296295, -1.0, -0.9904435629282367]","[0.0, 0.0, 0.006514657980456026, null, 0.0, 0.16957622601279318, 0.5058992510516056, 0.18518518518518517, 0.0, 0.0005409304002884963]","[0.9993986770895971, 1.0, 0.9939196525515743, null, 0.9962037962037962, 0.988272921108742, 0.8845798707294552, 0.8148148148148148, 1.0, 0.9909844933285251]",0.11581607142857142,10,"[0.19125, 0.17, 0.1452857142857143, 0.153, 0.19025, 0.0015, 0.066125, 0.06625, 0.17, 0.0045]",10.398699522018433,4.410351753234863,0.008284568786621094,5.6661131381988525,0.0004410743713378906,0.13779044151306152,1112414,ai05,success,
