backbone,dataset,N,alpha,seed,K,tau,method,phase0_kind,probe_size_actual,sigma,agg_method,agg_depth,acc,mean_teacher,best_teacher,oracle,theta0_acc,m3_mean_gap,m3_clients_helped,m3_clients_evaluated,m3_gap,m3_student_acc_on_Di,m3_teacher_acc_on_Di,m4_mean,m4_clients_evaluated,m4_ood_acc,wall_clock_sec,phase_teacher_sec,phase_phase0_sec,phase_distill_sec,phase_aggregate_sec,phase_eval_sec,job_id,node,status,error
mlp_mnist,MNIST,10,0.05,42,300,4.0,raw_union_K20,raw_union,763,0.0,dare,depth-1,0.8457,0.33282,0.5696,0.9735,0.8698,-0.1372076138824389,1,10,"[0.01382488479262678, -0.4187118475146381, -0.22637362637362635, -0.09939487575640527, -0.20845070422535206, -0.12732502396931922, -0.04493981910120359, -0.05069124423963134, -0.15624379591026405, -0.053770086526576]","[0.967741935483871, 0.5794194593247789, 0.7676190476190476, 0.8955838805201494, 0.7903420523138833, 0.8691275167785235, 0.9467986610640268, 0.9078341013824884, 0.8405797101449275, 0.9447878038730944]","[0.9539170506912442, 0.998131306839417, 0.993992673992674, 0.9949787562765546, 0.9987927565392354, 0.9964525407478427, 0.9917384801652304, 0.9585253456221198, 0.9968235060551915, 0.9985578903996704]",0.8202300095089596,10,"[0.8263645468202303, 0.8750828363154407, 0.8213933293862246, 0.8384871550903901, 0.8337672741838574, 0.8056483957219251, 0.7441576915261126, 0.8557322175732217, 0.9058288683227796, 0.695837780149413]",23.90517830848694,17.557634115219116,0.14134478569030762,5.61467170715332,0.026092052459716797,0.22544074058532715,,8fff940c0e30,success,
mlp_mnist,MNIST,10,0.05,42,300,4.0,raw_union_K20,raw_union,763,0.0,fedadagrad_1step,deep,0.8666,0.33282,0.5696,0.9735,0.8698,-0.11548224467033648,0,10,"[-0.004608294930875556, -0.33898093932976203, -0.1588278388278388, -0.10531736835328953, -0.16096579476861161, -0.12617449664429525, -0.07000925859981477, -0.013824884792626668, -0.11554496724240615, -0.060568603213844274]","[0.9493087557603687, 0.6591503675096549, 0.8351648351648352, 0.8896613879232651, 0.8378269617706238, 0.8702780441035475, 0.9217292215654156, 0.9447004608294931, 0.8812785388127854, 0.9379892871858261]","[0.9539170506912442, 0.998131306839417, 0.993992673992674, 0.9949787562765546, 0.9987927565392354, 0.9964525407478427, 0.9917384801652304, 0.9585253456221198, 0.9968235060551915, 0.9985578903996704]",0.8441384239153962,10,"[0.8520280420630947, 0.8744201457919152, 0.8413262285375962, 0.8720266412940058, 0.8479871820548768, 0.8442513368983957, 0.7963828490144279, 0.8634309623430962, 0.9019321318395843, 0.7475987193169691]",24.14173913002014,17.74424958229065,0.15618276596069336,5.684093713760376,0.0011129379272460938,0.22736048698425293,,8fff940c0e30,success,
mlp_mnist,MNIST,10,0.05,42,300,4.0,raw_union_K20,raw_union,763,0.0,fedadam_1step,deep,0.8678,0.33282,0.5696,0.9735,0.8698,-0.1134723515544517,0,10,"[-0.004608294930875556, -0.33150616668742994, -0.15355311355311352, -0.10390112012359987, -0.1569416498993963, -0.12732502396931922, -0.0711487785770244, -0.013824884792626668, -0.11216994242604716, -0.059744540585084494]","[0.9493087557603687, 0.666625140151987, 0.8404395604395605, 0.8910776361529548, 0.8418511066398391, 0.8691275167785235, 0.920589701588206, 0.9447004608294931, 0.8846535636291444, 0.9388133498145859]","[0.9539170506912442, 0.998131306839417, 0.993992673992674, 0.9949787562765546, 0.9987927565392354, 0.9964525407478427, 0.9917384801652304, 0.9585253456221198, 0.9968235060551915, 0.9985578903996704]",0.8464168916416911,10,"[0.8542814221331998, 0.8770709078860173, 0.8423130057233077, 0.8729781160799239, 0.8493891448027238, 0.8454211229946524, 0.8016663279821175, 0.8654393305439331, 0.901607403799318, 0.7540021344717183]",24.046489238739014,17.581382274627686,0.16629743576049805,5.645427227020264,0.08878040313720703,0.23235774040222168,,8fff940c0e30,success,
mlp_mnist,MNIST,10,0.05,42,300,4.0,raw_union_K20,raw_union,763,0.0,fedyogi_1step,deep,0.8678,0.33282,0.5696,0.9735,0.8698,-0.1134723515544517,0,10,"[-0.004608294930875556, -0.33150616668742994, -0.15355311355311352, -0.10390112012359987, -0.1569416498993963, -0.12732502396931922, -0.0711487785770244, -0.013824884792626668, -0.11216994242604716, -0.059744540585084494]","[0.9493087557603687, 0.666625140151987, 0.8404395604395605, 0.8910776361529548, 0.8418511066398391, 0.8691275167785235, 0.920589701588206, 0.9447004608294931, 0.8846535636291444, 0.9388133498145859]","[0.9539170506912442, 0.998131306839417, 0.993992673992674, 0.9949787562765546, 0.9987927565392354, 0.9964525407478427, 0.9917384801652304, 0.9585253456221198, 0.9968235060551915, 0.9985578903996704]",0.8464168916416911,10,"[0.8542814221331998, 0.8770709078860173, 0.8423130057233077, 0.8729781160799239, 0.8493891448027238, 0.8454211229946524, 0.8016663279821175, 0.8654393305439331, 0.901607403799318, 0.7540021344717183]",23.773367404937744,17.420445919036865,0.1447591781616211,5.659416675567627,0.0009799003601074219,0.23724746704101562,,8fff940c0e30,success,
mlp_mnist,MNIST,10,0.05,42,300,4.0,raw_union_K20,raw_union,763,0.0,fisher,deep,0.8051,0.33282,0.5696,0.9735,0.8698,-0.19450547635832555,0,10,"[0.0, -0.2861592126572817, -0.4241758241758242, -0.13557358053302426, -0.37706237424547284, -0.18590604026845636, -0.03518267929634633, -0.15207373271889402, -0.28052412150089334, -0.06839719818706225]","[0.9539170506912442, 0.7119720941821353, 0.5698168498168498, 0.8594051757435304, 0.6217303822937625, 0.8105465004793864, 0.956555800868884, 0.8064516129032258, 0.7162993845542982, 0.9301606922126081]","[0.9539170506912442, 0.998131306839417, 0.993992673992674, 0.9949787562765546, 0.9987927565392354, 0.9964525407478427, 0.9917384801652304, 0.9585253456221198, 0.9968235060551915, 0.9985578903996704]",0.8053514845466431,10,"[0.7870555833750625, 0.8273691186216037, 0.8387606078547464, 0.731208372978116, 0.8672140997396355, 0.7573529411764706, 0.6864458443405812, 0.8865271966527196, 0.8647507712290956, 0.8068303094983992]",23.780736446380615,17.46808624267578,0.15451765060424805,5.582471132278442,0.0014200210571289062,0.2472846508026123,,8fff940c0e30,success,
mlp_mnist,MNIST,10,0.05,42,300,4.0,raw_union_K20,raw_union,763,0.0,lambda_scaled,depth-1,0.8681,0.33282,0.5696,0.9735,0.8698,-0.11420913141509641,0,10,"[0.0, -0.33474523483244056, -0.16161172161172166, -0.10660486674391656, -0.16177062374245466, -0.12579098753595397, -0.06253115874937676, -0.018433179723502224, -0.11415525114155245, -0.05644829007004526]","[0.9539170506912442, 0.6633860720069764, 0.8323809523809523, 0.8883738895326381, 0.8370221327967807, 0.8706615532118888, 0.9292073214158536, 0.9400921658986175, 0.8826682549136391, 0.9421096003296251]","[0.9539170506912442, 0.998131306839417, 0.993992673992674, 0.9949787562765546, 0.9987927565392354, 0.9964525407478427, 0.9917384801652304, 0.9585253456221198, 0.9968235060551915, 0.9985578903996704]",0.847778446895622,10,"[0.8544066099148723, 0.8807157057654076, 0.8446812709690152, 0.8691722169362512, 0.8539955938313639, 0.8459224598930482, 0.7978053241211136, 0.8706276150627615, 0.9048546842019808, 0.7556029882604055]",23.69432258605957,17.205461025238037,0.15543317794799805,5.712188482284546,0.004528999328613281,0.23255062103271484,,8fff940c0e30,success,
mlp_mnist,MNIST,10,0.05,42,300,4.0,raw_union_K20,raw_union,763,0.0,ties,deep,0.7487,0.33282,0.5696,0.9735,0.8698,-0.2383368898913724,0,10,"[-0.004608294930875556, -0.5300859598853869, -0.4858608058608058, -0.16621604222994724, -0.47203219315895373, -0.18552253116011497, -0.04472615910547684, -0.13364055299539168, -0.3075243200317649, -0.053152039555006136]","[0.9493087557603687, 0.46804534695403016, 0.5081318681318682, 0.8287627140466074, 0.5267605633802817, 0.8109300095877278, 0.9470123210597535, 0.8248847926267281, 0.6892991860234267, 0.9454058508446642]","[0.9539170506912442, 0.998131306839417, 0.993992673992674, 0.9949787562765546, 0.9987927565392354, 0.9964525407478427, 0.9917384801652304, 0.9585253456221198, 0.9968235060551915, 0.9985578903996704]",0.7247772826442452,10,"[0.7156985478217326, 0.7664015904572564, 0.7643576080521018, 0.7081351094196003, 0.7901061486080513, 0.6600935828877005, 0.5626905100589311, 0.8209205020920503, 0.8425069004708556, 0.6168623265741728]",23.596249103546143,17.230071544647217,0.14482998847961426,5.625568628311157,0.05376410484313965,0.22226500511169434,,8fff940c0e30,success,
mlp_mnist,MNIST,10,0.05,42,300,4.0,raw_union_K20,raw_union,763,0.0,top_k,deep,0.858,0.33282,0.5696,0.9735,0.8698,-0.12452230248542599,1,10,"[0.004608294930875556, -0.3662638594742743, -0.19472527472527468, -0.10351487060641174, -0.1851106639839034, -0.12665388302972191, -0.0502813189943736, -0.03686635944700456, -0.13738336311296406, -0.04903172641120723]","[0.9585253456221198, 0.6318674473651427, 0.7992673992673993, 0.8914638856701429, 0.813682092555332, 0.8697986577181208, 0.9414571611708568, 0.9216589861751152, 0.8594401429422275, 0.9495261639884631]","[0.9539170506912442, 0.998131306839417, 0.993992673992674, 0.9949787562765546, 0.9987927565392354, 0.9964525407478427, 0.9917384801652304, 0.9585253456221198, 0.9968235060551915, 0.9985578903996704]",0.837273081415025,10,"[0.8426389584376565, 0.8823724320742213, 0.8350108545490428, 0.8518078020932446, 0.848387742839976, 0.8290441176470589, 0.7750457224141435, 0.8684518828451883, 0.9051794122422471, 0.7347918890074706]",23.67388343811035,17.271560668945312,0.14382171630859375,5.620875120162964,0.07552790641784668,0.24005413055419922,,8fff940c0e30,success,
mlp_mnist,MNIST,10,0.05,42,300,4.0,raw_union_K20,raw_union,763,0.0,weight_avg,depth-1,0.8466,0.33282,0.5696,0.9735,0.8698,-0.1358368893474542,1,10,"[0.01382488479262678, -0.4104895976080728, -0.2244688644688645, -0.09939487575640527, -0.20724346076458755, -0.1277085330776606, -0.04558079908838397, -0.05069124423963134, -0.15346436370855665, -0.053152039555006136]","[0.967741935483871, 0.5876417092313442, 0.7695238095238095, 0.8955838805201494, 0.7915492957746478, 0.8687440076701821, 0.9461576810768464, 0.9078341013824884, 0.8433591423466349, 0.9454058508446642]","[0.9539170506912442, 0.998131306839417, 0.993992673992674, 0.9949787562765546, 0.9987927565392354, 0.9964525407478427, 0.9917384801652304, 0.9585253456221198, 0.9968235060551915, 0.9985578903996704]",0.8213980225848889,10,"[0.8276164246369554, 0.8744201457919152, 0.8221827511347938, 0.8399143672692674, 0.8345683957540557, 0.8073195187165776, 0.7467994310099573, 0.8565690376569037, 0.9050170482221139, 0.69957310565635]",25.33774447441101,17.509453296661377,0.20795607566833496,5.583281993865967,0.001337289810180664,0.2345869541168213,,8fff940c0e30,success,
mlp_mnist,MNIST,10,1.0,42,300,4.0,raw_union_K20,raw_union,1978,0.0,weight_avg,depth-1,0.939,0.89937,0.924,0.9735,0.8963,-0.046323026196880134,0,10,"[-0.052832590706556326, -0.05944954128440372, -0.04164954103301821, -0.04026416702172986, -0.04676952748312446, -0.0403431175445651, -0.05961070559610704, -0.039044796932194537, -0.04072164948453605, -0.04254462488256605]","[0.9368555060471038, 0.9354128440366972, 0.9456089875325387, 0.949936088623775, 0.929926068788171, 0.9351293392306661, 0.9219890510948905, 0.9477078612515252, 0.9301546391752578, 0.9413501543416991]","[0.9896880967536601, 0.9948623853211009, 0.987258528565557, 0.9902002556455048, 0.9766955962712954, 0.9754724567752312, 0.9815997566909975, 0.9867526581837197, 0.9708762886597938, 0.9838947792242652]",,0,"[null, null, null, null, null, null, null, null, null, null]",23.556612014770508,17.30866837501526,0.25749707221984863,5.433957576751709,0.0017049312591552734,0.24237489700317383,,8fff940c0e30,success,
