backbone,dataset,N,alpha,seed,K,tau,method,phase0_kind,probe_size_actual,sigma,agg_method,agg_depth,acc,mean_teacher,best_teacher,oracle,theta0_acc,m3_mean_gap,m3_clients_helped,m3_clients_evaluated,m3_gap,m3_student_acc_on_Di,m3_teacher_acc_on_Di,m4_mean,m4_clients_evaluated,m4_ood_acc,wall_clock_sec,phase_teacher_sec,phase_phase0_sec,phase_distill_sec,phase_aggregate_sec,phase_eval_sec,job_id,node,status,error
mlp_mnist,MNIST,10,0.3,43,300,4.0,raw_union_K20,raw_union,1638,0.0,coord_median,deep,0.9198,0.7063500000000001,0.9234,0.9747,0.8809,-0.06675527194832208,0,10,"[-0.05261820030503306, -0.03272557269752219, -0.06242516165083423, -0.07368757320839092, -0.055563234277816176, -0.0629824776375445, -0.0823223570190641, -0.10757829309108302, -0.06916212196331184, -0.06848772763262079]","[0.9102694458566345, 0.9396914446002805, 0.9248024267582022, 0.920029815781067, 0.9343469246717346, 0.9319936282318343, 0.9048526863084922, 0.8828591919674874, 0.918195339613287, 0.9279493269992082]","[0.9628876461616676, 0.9724170172978027, 0.9872275884090365, 0.9937173889894579, 0.9899101589495508, 0.9949761058693788, 0.9871750433275563, 0.9904374850585704, 0.9873574615765989, 0.996437054631829]",0.9148180680016509,4,"[0.9491440080563948, 0.901980198019802, null, null, null, null, 0.8767967145790554, 0.9313513513513514, null, null]",23.38810706138611,17.129451274871826,0.23657655715942383,5.491645097732544,0.00106048583984375,0.20195317268371582,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,43,300,4.0,raw_union_K20,raw_union,1638,0.0,coord_trimmed_mean,deep,0.9214,0.7063500000000001,0.9234,0.9747,0.8809,-0.06563770389071494,0,10,"[-0.05109303507880025, -0.03459560542309492, -0.06202602378861655, -0.07294217868171649, -0.05473393227366963, -0.05783604950373733, -0.07608318890814558, -0.10757829309108302, -0.07337630143777885, -0.06611243072050677]","[0.9117946110828673, 0.9378214118747078, 0.9252015646204199, 0.9207752103077415, 0.9351762266758812, 0.9371400563656415, 0.9110918544194108, 0.8828591919674874, 0.91398116013882, 0.9303246239113222]","[0.9628876461616676, 0.9724170172978027, 0.9872275884090365, 0.9937173889894579, 0.9899101589495508, 0.9949761058693788, 0.9871750433275563, 0.9904374850585704, 0.9873574615765989, 0.996437054631829]",0.9159714220142021,4,"[0.947129909365559, 0.903960396039604, null, null, null, null, 0.8809034907597536, 0.9318918918918919, null, null]",23.252259492874146,16.98729705810547,0.24607372283935547,5.480314254760742,0.0012009143829345703,0.2186145782470703,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,43,300,4.0,raw_union_K20,raw_union,1638,0.0,mag_weighted,depth-1,0.9261,0.7063500000000001,0.9234,0.9747,0.8809,-0.06446798038797937,0,10,"[-0.05236400610066094, -0.03973819541841983, -0.05819430031132755, -0.064423384091151, -0.05501036627505185, -0.04864599926479607, -0.07521663778162913, -0.10972985895290466, -0.06693108577094686, -0.07442596991290573]","[0.9105236400610066, 0.9326788218793829, 0.9290332880977089, 0.9292940048983069, 0.934899792674499, 0.9463301066045827, 0.9119584055459272, 0.8807076261056658, 0.920426375805652, 0.9220110847189232]","[0.9628876461616676, 0.9724170172978027, 0.9872275884090365, 0.9937173889894579, 0.9899101589495508, 0.9949761058693788, 0.9871750433275563, 0.9904374850585704, 0.9873574615765989, 0.996437054631829]",0.9183148125063989,4,"[0.9451158106747231, 0.9277227722772278, null, null, null, null, 0.8696098562628337, 0.9308108108108109, null, null]",23.850338459014893,17.912158727645874,0.3106677532196045,5.112879991531372,0.0009710788726806641,0.19509053230285645,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,43,300,4.0,raw_union_K20,raw_union,1638,0.0,poly_gate_d2_a,depth-2,0.8887,0.7063500000000001,0.9234,0.9747,0.8809,-0.10248947608918875,0,10,"[-0.07015760040671082, -0.0729312762973352, -0.09339825975892069, -0.1275689489937173, -0.07933655839668285, -0.06285994363435854, -0.12824956672443677, -0.16017212526894575, -0.11303916707982153, -0.11718131433095802]","[0.8927300457549567, 0.8994857410004675, 0.8938293286501158, 0.8661484399957406, 0.910573600552868, 0.9321161622350203, 0.8589254766031196, 0.8302653597896247, 0.8743182944967773, 0.879255740300871]","[0.9628876461616676, 0.9724170172978027, 0.9872275884090365, 0.9937173889894579, 0.9899101589495508, 0.9949761058693788, 0.9871750433275563, 0.9904374850585704, 0.9873574615765989, 0.996437054631829]",0.8649101352665969,4,"[0.8892245720040282, 0.808910891089109, null, null, null, null, 0.8593429158110883, 0.9021621621621622, null, null]",23.08597993850708,16.91541028022766,0.23368263244628906,5.266482830047607,0.0012431144714355469,0.23761773109436035,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,43,300,4.0,raw_union_K20,raw_union,1638,0.0,poly_gate_d2_b,depth-2,0.8957,0.7063500000000001,0.9234,0.9747,0.8809,-0.09633767924704226,0,10,"[-0.06736146415861721, -0.06872370266479666, -0.08844895026742239, -0.11766585028218501, -0.0736696613683483, -0.06065433157701261, -0.11854419410745232, -0.14893617021276595, -0.10733763014377784, -0.11203483768804434]","[0.8955261820030503, 0.9036933146330061, 0.8987786381416141, 0.8760515387072729, 0.9162404975812025, 0.9343217742923662, 0.868630849220104, 0.8415013148458045, 0.880019831432821, 0.8844022169437846]","[0.9628876461616676, 0.9724170172978027, 0.9872275884090365, 0.9937173889894579, 0.9899101589495508, 0.9949761058693788, 0.9871750433275563, 0.9904374850585704, 0.9873574615765989, 0.996437054631829]",0.8733077124648565,4,"[0.8942598187311178, 0.8316831683168316, null, null, null, null, 0.8624229979466119, 0.9048648648648648, null, null]",23.402374505996704,17.399229764938354,0.23201823234558105,5.141929864883423,0.0009088516235351562,0.20156574249267578,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,43,300,4.0,raw_union_K20,raw_union,1638,0.0,second_moment,deep,0.9127,0.7063500000000001,0.9234,0.9747,0.8809,-0.07751902637522647,0,10,"[-0.05388917132689375, -0.05282842449742875, -0.07415981480003186, -0.0873176445532956, -0.06095369730476852, -0.05195441735081485, -0.08908145580589255, -0.12574707147979924, -0.09097669806643527, -0.08828186856690423]","[0.9089984748347738, 0.919588592800374, 0.9130677736090046, 0.9063997444361623, 0.9289564616447823, 0.9430216885185639, 0.8980935875216638, 0.8646904135787712, 0.8963807635101636, 0.9081551860649247]","[0.9628876461616676, 0.9724170172978027, 0.9872275884090365, 0.9937173889894579, 0.9899101589495508, 0.9949761058693788, 0.9871750433275563, 0.9904374850585704, 0.9873574615765989, 0.996437054631829]",0.8993660661364704,4,"[0.918932527693857, 0.8722772277227723, null, null, null, null, 0.8819301848049281, 0.9243243243243243, null, null]",23.15162992477417,16.879101037979126,0.2533857822418213,5.5010950565338135,0.0009818077087402344,0.20153188705444336,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,43,300,4.0,raw_union_K20,raw_union,1638,0.0,sign_majority,deep,0.9215,0.7063500000000001,0.9234,0.9747,0.8809,-0.06902696548722796,0,10,"[-0.054143365531265975, -0.04114071996259938, -0.060349644767302646, -0.0751783622617399, -0.06192121630960612, -0.053914961401789085, -0.09012131715771232, -0.10710016734401151, -0.06445215666831927, -0.08194774346793343]","[0.9087442806304016, 0.9312762973352033, 0.9268779436417338, 0.918539026727718, 0.9279889426399447, 0.9410611444675897, 0.897053726169844, 0.8833373177145589, 0.9229053049082796, 0.9144893111638955]","[0.9628876461616676, 0.9724170172978027, 0.9872275884090365, 0.9937173889894579, 0.9899101589495508, 0.9949761058693788, 0.9871750433275563, 0.9904374850585704, 0.9873574615765989, 0.996437054631829]",0.9115511249275872,4,"[0.9360523665659617, 0.9188118811881189, null, null, null, null, 0.8675564681724846, 0.9237837837837838, null, null]",23.15807271003723,16.94670820236206,0.29346203804016113,5.4135825634002686,0.0010123252868652344,0.19738388061523438,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,43,300,4.0,raw_union_K20,raw_union,1638,0.0,weight_avg,depth-1,0.9259,0.7063500000000001,0.9234,0.9747,0.8809,-0.0654991060122254,0,10,"[-0.05566853075749878, -0.03880317905563346, -0.05939171389798037, -0.06527526355020763, -0.05390463026952319, -0.04631785320426418, -0.07296360485268638, -0.11427205355008374, -0.07238472979672783, -0.07600950118764849]","[0.9072191154041688, 0.9336138382421693, 0.9278358745110561, 0.9284421254392503, 0.9360055286800276, 0.9486582526651146, 0.91421143847487, 0.8761654315084867, 0.914972731779871, 0.9204275534441805]","[0.9628876461616676, 0.9724170172978027, 0.9872275884090365, 0.9937173889894579, 0.9899101589495508, 0.9949761058693788, 0.9871750433275563, 0.9904374850585704, 0.9873574615765989, 0.996437054631829]",0.9166622766131574,4,"[0.945619335347432, 0.9257425742574258, null, null, null, null, 0.864476386036961, 0.9308108108108109, null, null]",24.927311182022095,18.781947135925293,0.32311034202575684,5.284818887710571,0.0014672279357910156,0.1984400749206543,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,44,300,4.0,raw_union_K20,raw_union,1627,0.0,agreement_gated,deep,0.9223,0.7194,0.8892,0.9776,0.8885,-0.07217674753833755,0,10,"[-0.06872852233676974, -0.0648295003965107, -0.07058226134055523, -0.07271514342895258, -0.07222440686852805, -0.0662020905923345, -0.06294406084258974, -0.09259649862898123, -0.08169291338582685, -0.06925207756232687]","[0.9276059564719359, 0.9298176050753371, 0.9143534190927556, 0.9150862479748404, 0.9199108664307248, 0.9151701956580005, 0.9304513159211448, 0.8939042396118962, 0.8927165354330708, 0.9236688211757463]","[0.9963344788087056, 0.9946471054718478, 0.9849356804333108, 0.987801391403793, 0.9921352732992529, 0.981372286250335, 0.9933953767637346, 0.9865007382408775, 0.9744094488188977, 0.9929208987380732]",0.925726956680738,4,"[0.8866943866943867, null, null, 0.9638766519823788, null, null, 0.9338308457711443, null, 0.9185059422750425, null]",23.006802558898926,17.02339744567871,0.2429494857788086,5.221229553222656,0.0012428760528564453,0.20197153091430664,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,44,300,4.0,raw_union_K20,raw_union,1627,0.0,consensus_proj,deep,0.9266,0.7194,0.8892,0.9776,0.8885,-0.06450350658862025,0,10,"[-0.054753722794959936, -0.07513877874702624, -0.05433310765064325, -0.0642332983894024, -0.07170009175514491, -0.06955239882069153, -0.060142099469628674, -0.0634887154608732, -0.05905511811023623, -0.07263773468759616]","[0.9415807560137457, 0.9195083267248215, 0.9306025727826676, 0.9235680930143906, 0.920435181544108, 0.9118198874296435, 0.9332532772941059, 0.9230120227800043, 0.9153543307086615, 0.920283164050477]","[0.9963344788087056, 0.9946471054718478, 0.9849356804333108, 0.987801391403793, 0.9921352732992529, 0.981372286250335, 0.9933953767637346, 0.9865007382408775, 0.9744094488188977, 0.9929208987380732]",0.9180820367787854,4,"[0.8726611226611226, null, null, 0.9656387665198238, null, null, 0.9194029850746268, null, 0.9146252728595683, null]",23.05057644844055,16.752481937408447,0.23264288902282715,5.5406739711761475,0.0008625984191894531,0.20252299308776855,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,44,300,4.0,raw_union_K20,raw_union,1627,0.0,coord_median,deep,0.916,0.7194,0.8892,0.9776,0.8885,-0.07325419440174116,0,10,"[-0.05040091638029787, -0.08683584456780336, -0.05331753554502372, -0.07357285809587344, -0.09686721719753577, -0.07678906459394264, -0.0832582807965575, -0.06159038177599663, -0.06496062992125984, -0.08494921514312093]","[0.9459335624284078, 0.9078112609040444, 0.9316181448882871, 0.9142285333079195, 0.8952680561017171, 0.9045832216563924, 0.9101370959671771, 0.9249103564648808, 0.9094488188976378, 0.9079716835949523]","[0.9963344788087056, 0.9946471054718478, 0.9849356804333108, 0.987801391403793, 0.9921352732992529, 0.981372286250335, 0.9933953767637346, 0.9865007382408775, 0.9744094488188977, 0.9929208987380732]",0.9006985325037443,4,"[0.8097713097713097, null, null, 0.9638766519823788, null, null, 0.927860696517413, null, 0.9012854717438759, null]",23.174157857894897,17.05759620666504,0.28766775131225586,5.324831247329712,0.0008726119995117188,0.19120407104492188,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,44,300,4.0,raw_union_K20,raw_union,1627,0.0,coord_trimmed_mean,deep,0.921,0.7194,0.8892,0.9776,0.8885,-0.06849255690666106,0,10,"[-0.05567010309278353, -0.07890563045202226, -0.0560257278266757, -0.07109501572476884, -0.08310394547122824, -0.07410881801125702, -0.07185029520664465, -0.05927019616114748, -0.05610236220472442, -0.07879347491535849]","[0.9406643757159221, 0.9157414750198255, 0.9289099526066351, 0.9167063756790241, 0.9090313278280246, 0.907263468239078, 0.9215450815570899, 0.92723054207973, 0.9183070866141733, 0.9141274238227147]","[0.9963344788087056, 0.9946471054718478, 0.9849356804333108, 0.987801391403793, 0.9921352732992529, 0.981372286250335, 0.9933953767637346, 0.9865007382408775, 0.9744094488188977, 0.9929208987380732]",0.9097315917601322,4,"[0.841995841995842, null, null, 0.9656387665198238, null, null, 0.9263681592039801, null, 0.9049235993208828, null]",23.205452919006348,16.877975463867188,0.2599222660064697,5.54096794128418,0.0009679794311523438,0.20191264152526855,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,44,300,4.0,raw_union_K20,raw_union,1627,0.0,mag_weighted,depth-1,0.927,0.7194,0.8892,0.9776,0.8885,-0.06477471532168466,0,10,"[-0.05521191294387173, -0.07533703409992076, -0.05551794177386604, -0.06490040979700751, -0.0713068554201075, -0.07062449745376576, -0.059841889322525765, -0.06306686353090063, -0.05807086614173229, -0.07386888273314862]","[0.9411225658648339, 0.919310071371927, 0.9294177386594448, 0.9229009816067855, 0.9208284178791454, 0.9107477887965693, 0.9335534874412088, 0.9234338747099768, 0.9163385826771654, 0.9190520160049246]","[0.9963344788087056, 0.9946471054718478, 0.9849356804333108, 0.987801391403793, 0.9921352732992529, 0.981372286250335, 0.9933953767637346, 0.9865007382408775, 0.9744094488188977, 0.9929208987380732]",0.9180269608396535,4,"[0.8731808731808732, null, null, 0.9656387665198238, null, null, 0.9189054726368159, null, 0.9143827310211011, null]",23.356475830078125,17.46196675300598,0.2178652286529541,5.1696391105651855,0.0008943080902099609,0.20062589645385742,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,44,300,4.0,raw_union_K20,raw_union,1627,0.0,poly_gate_d2_a,depth-2,0.8971,0.7194,0.8892,0.9776,0.8885,-0.10540950246753875,0,10,"[-0.10652920962199319, -0.07295796986518643, -0.11188219363574814, -0.10378347469741733, -0.08939572683182595, -0.08241758241758235, -0.08495947163014106, -0.15524151022990929, -0.15059055118110243, -0.09633733456448135]","[0.8898052691867124, 0.9216891356066613, 0.8730534867975627, 0.8840179167063756, 0.9027395464674269, 0.8989547038327527, 0.9084359051335935, 0.8312592280109682, 0.8238188976377953, 0.8965835641735919]","[0.9963344788087056, 0.9946471054718478, 0.9849356804333108, 0.987801391403793, 0.9921352732992529, 0.981372286250335, 0.9933953767637346, 0.9865007382408775, 0.9744094488188977, 0.9929208987380732]",0.9181454338284549,4,"[0.8903326403326404, null, null, 0.9515418502202643, null, null, 0.9223880597014925, null, 0.9083191850594228, null]",23.098095417022705,16.854002952575684,0.23679375648498535,5.47339129447937,0.0010986328125,0.2007129192352295,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,44,300,4.0,raw_union_K20,raw_union,1627,0.0,poly_gate_d2_b,depth-2,0.9025,0.7194,0.8892,0.9776,0.8885,-0.095939545339875,0,10,"[-0.09942726231386023, -0.0741475019825536, -0.09783344617467848, -0.09720766225102451, -0.08467689081137764, -0.07611900294827123, -0.08265786050235158, -0.13140687618645852, -0.12696850393700787, -0.08895044629116644]","[0.8969072164948454, 0.9204996034892942, 0.8871022342586323, 0.8905937291527685, 0.9074583824878752, 0.9052532833020638, 0.910737516261383, 0.855093862054419, 0.8474409448818898, 0.9039704524469068]","[0.9963344788087056, 0.9946471054718478, 0.9849356804333108, 0.987801391403793, 0.9921352732992529, 0.981372286250335, 0.9933953767637346, 0.9865007382408775, 0.9744094488188977, 0.9929208987380732]",0.9202820682557794,4,"[0.8887733887733887, null, null, 0.9515418502202643, null, null, 0.9288557213930348, null, 0.9119573126364298, null]",22.914175987243652,16.730095863342285,0.2490229606628418,5.359520196914673,0.0015354156494140625,0.24870014190673828,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,44,300,4.0,raw_union_K20,raw_union,1627,0.0,second_moment,deep,0.9181,0.7194,0.8892,0.9776,0.8885,-0.076647615041214,0,10,"[-0.07857961053837348, -0.0691911181601903, -0.07261340555179419, -0.08081578194987127, -0.07510813999213528, -0.06499597963012593, -0.07205043530471322, -0.09344020248892637, -0.0885826771653544, -0.07109879963065557]","[0.9177548682703321, 0.9254559873116575, 0.9123222748815166, 0.9069856094539217, 0.9170271333071176, 0.9163763066202091, 0.9213449414590213, 0.8930605357519511, 0.8858267716535433, 0.9218220991074176]","[0.9963344788087056, 0.9946471054718478, 0.9849356804333108, 0.987801391403793, 0.9921352732992529, 0.981372286250335, 0.9933953767637346, 0.9865007382408775, 0.9744094488188977, 0.9929208987380732]",0.9237234965936478,4,"[0.8898128898128899, null, null, 0.9533039647577093, null, null, 0.9308457711442786, null, 0.9209313606597138, null]",23.215168952941895,17.094326972961426,0.3057088851928711,5.293829441070557,0.0012247562408447266,0.20643401145935059,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,44,300,4.0,raw_union_K20,raw_union,1627,0.0,sign_majority,deep,0.9244,0.7194,0.8892,0.9776,0.8885,-0.06678646010827977,0,10,"[-0.059106529209622005, -0.07018239492466294, -0.05737982396750174, -0.06690174401982274, -0.07261764320356534, -0.06781023854194579, -0.06664665265685976, -0.07171482809533858, -0.06594488188976377, -0.06955986457371499]","[0.9372279495990836, 0.9244647105471848, 0.9275558564658091, 0.9208996473839702, 0.9195176300956875, 0.9135620477083892, 0.9267487241068748, 0.9147859101455389, 0.9084645669291339, 0.9233610341643582]","[0.9963344788087056, 0.9946471054718478, 0.9849356804333108, 0.987801391403793, 0.9921352732992529, 0.981372286250335, 0.9933953767637346, 0.9865007382408775, 0.9744094488188977, 0.9929208987380732]",0.9184789760992687,4,"[0.8742203742203742, null, null, 0.9559471365638766, null, null, 0.9298507462686567, null, 0.9138976473441669, null]",23.19947123527527,17.216036796569824,0.23848986625671387,5.199631214141846,0.0009479522705078125,0.2136240005493164,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,0.3,44,300,4.0,raw_union_K20,raw_union,1627,0.0,weight_avg,depth-1,0.9266,0.7194,0.8892,0.9776,0.8885,-0.06450350658862025,0,10,"[-0.054753722794959936, -0.07513877874702624, -0.05433310765064325, -0.0642332983894024, -0.07170009175514491, -0.06955239882069153, -0.060142099469628674, -0.0634887154608732, -0.05905511811023623, -0.07263773468759616]","[0.9415807560137457, 0.9195083267248215, 0.9306025727826676, 0.9235680930143906, 0.920435181544108, 0.9118198874296435, 0.9332532772941059, 0.9230120227800043, 0.9153543307086615, 0.920283164050477]","[0.9963344788087056, 0.9946471054718478, 0.9849356804333108, 0.987801391403793, 0.9921352732992529, 0.981372286250335, 0.9933953767637346, 0.9865007382408775, 0.9744094488188977, 0.9929208987380732]",0.9180820367787854,4,"[0.8726611226611226, null, null, 0.9656387665198238, null, null, 0.9194029850746268, null, 0.9146252728595683, null]",23.399356365203857,17.478123903274536,0.2491893768310547,5.095838785171509,0.0021774768829345703,0.19656109809875488,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,1.0,42,300,4.0,raw_union_K20,raw_union,1978,0.0,weight_avg,depth-1,0.939,0.89937,0.924,0.9735,0.8963,-0.046323026196880134,0,10,"[-0.052832590706556326, -0.05944954128440372, -0.04164954103301821, -0.04026416702172986, -0.04676952748312446, -0.0403431175445651, -0.05961070559610704, -0.039044796932194537, -0.04072164948453605, -0.04254462488256605]","[0.9368555060471038, 0.9354128440366972, 0.9456089875325387, 0.949936088623775, 0.929926068788171, 0.9351293392306661, 0.9219890510948905, 0.9477078612515252, 0.9301546391752578, 0.9413501543416991]","[0.9896880967536601, 0.9948623853211009, 0.987258528565557, 0.9902002556455048, 0.9766955962712954, 0.9754724567752312, 0.9815997566909975, 0.9867526581837197, 0.9708762886597938, 0.9838947792242652]",,0,"[null, null, null, null, null, null, null, null, null, null]",23.89908456802368,17.703641176223755,0.25551462173461914,5.282190799713135,0.0018396377563476562,0.21496367454528809,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,1.0,42,300,4.0,raw_union_K20,raw_union,1978,0.0,agreement_gated,deep,0.9327,0.89937,0.924,0.9735,0.8963,-0.05127386025387326,0,10,"[-0.05576066199872698, -0.06055045871559639, -0.04685573366214557, -0.04431188751597781, -0.04885888781742209, -0.049457177322074775, -0.0672141119221411, -0.03991633257800242, -0.04948453608247427, -0.050328814924171184]","[0.9339274347549331, 0.9343119266055046, 0.9404027949034114, 0.945888368129527, 0.9278367084538733, 0.9260152794531564, 0.9143856447688564, 0.9468363256057173, 0.9213917525773195, 0.933565964300094]","[0.9896880967536601, 0.9948623853211009, 0.987258528565557, 0.9902002556455048, 0.9766955962712954, 0.9754724567752312, 0.9815997566909975, 0.9867526581837197, 0.9708762886597938, 0.9838947792242652]",,0,"[null, null, null, null, null, null, null, null, null, null]",23.71085476875305,17.725378036499023,0.25383806228637695,5.219135522842407,0.0010437965393066406,0.1979215145111084,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,1.0,42,300,4.0,raw_union_K20,raw_union,1978,0.0,consensus_proj,deep,0.939,0.89937,0.924,0.9735,0.8963,-0.046323026196880134,0,10,"[-0.052832590706556326, -0.05944954128440372, -0.04164954103301821, -0.04026416702172986, -0.04676952748312446, -0.0403431175445651, -0.05961070559610704, -0.039044796932194537, -0.04072164948453605, -0.04254462488256605]","[0.9368555060471038, 0.9354128440366972, 0.9456089875325387, 0.949936088623775, 0.929926068788171, 0.9351293392306661, 0.9219890510948905, 0.9477078612515252, 0.9301546391752578, 0.9413501543416991]","[0.9896880967536601, 0.9948623853211009, 0.987258528565557, 0.9902002556455048, 0.9766955962712954, 0.9754724567752312, 0.9815997566909975, 0.9867526581837197, 0.9708762886597938, 0.9838947792242652]",,0,"[null, null, null, null, null, null, null, null, null, null]",23.30261540412903,17.14668321609497,0.29433512687683105,5.327418804168701,0.0009238719940185547,0.19521665573120117,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,1.0,42,300,4.0,raw_union_K20,raw_union,1978,0.0,coord_median,deep,0.9391,0.89937,0.924,0.9735,0.8963,-0.04669249019402966,0,10,"[-0.05907065563335456, -0.053211009174311985, -0.04055350047951778, -0.040051129100979965, -0.04805528768884604, -0.038868784345261975, -0.06523722627737227, -0.03991633257800242, -0.03659793814432988, -0.04536303851831969]","[0.9306174411203055, 0.941651376146789, 0.9467050280860392, 0.9501491265445249, 0.9286403085824494, 0.9366036724299692, 0.9163625304136253, 0.9468363256057173, 0.9342783505154639, 0.9385317407059455]","[0.9896880967536601, 0.9948623853211009, 0.987258528565557, 0.9902002556455048, 0.9766955962712954, 0.9754724567752312, 0.9815997566909975, 0.9867526581837197, 0.9708762886597938, 0.9838947792242652]",,0,"[null, null, null, null, null, null, null, null, null, null]",22.94050669670105,17.118054151535034,0.26030445098876953,5.071709632873535,0.0008821487426757812,0.1872560977935791,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,1.0,42,300,4.0,raw_union_K20,raw_union,1978,0.0,coord_trimmed_mean,deep,0.9391,0.89937,0.924,0.9735,0.8963,-0.04707046059562171,0,10,"[-0.059834500318268646, -0.05357798165137617, -0.04069050554870535, -0.04026416702172986, -0.047251687560269984, -0.03927087521779926, -0.06417274939172746, -0.04148509674045664, -0.03865979381443296, -0.045497248691450776]","[0.9298535964353914, 0.9412844036697248, 0.9465680230168516, 0.949936088623775, 0.9294439087110254, 0.9362015815574319, 0.9174270072992701, 0.9452675614432631, 0.9322164948453608, 0.9383975305328144]","[0.9896880967536601, 0.9948623853211009, 0.987258528565557, 0.9902002556455048, 0.9766955962712954, 0.9754724567752312, 0.9815997566909975, 0.9867526581837197, 0.9708762886597938, 0.9838947792242652]",,0,"[null, null, null, null, null, null, null, null, null, null]",23.261142253875732,17.236738681793213,0.31545042991638184,5.201674699783325,0.0007827281951904297,0.19847369194030762,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,1.0,42,300,4.0,raw_union_K20,raw_union,1978,0.0,mag_weighted,depth-1,0.9391,0.89937,0.924,0.9735,0.8963,-0.04618555246357373,0,10,"[-0.052832590706556326, -0.05908256880733942, -0.041512535963830643, -0.04026416702172986, -0.047090967534554884, -0.0402090872537193, -0.0588503649635036, -0.03887048980303298, -0.04046391752577316, -0.04267883505569714]","[0.9368555060471038, 0.9357798165137615, 0.9457459926017263, 0.949936088623775, 0.9296046287367405, 0.9352633695215119, 0.9227493917274939, 0.9478821683806867, 0.9304123711340206, 0.941215944168568]","[0.9896880967536601, 0.9948623853211009, 0.987258528565557, 0.9902002556455048, 0.9766955962712954, 0.9754724567752312, 0.9815997566909975, 0.9867526581837197, 0.9708762886597938, 0.9838947792242652]",,0,"[null, null, null, null, null, null, null, null, null, null]",23.331125259399414,17.248968839645386,0.25093507766723633,5.147588014602661,0.002330780029296875,0.24921345710754395,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,1.0,42,300,4.0,raw_union_K20,raw_union,1978,0.0,poly_gate_d2_a,depth-2,0.9031,0.89937,0.924,0.9735,0.8963,-0.0810680546626997,0,10,"[-0.07256524506683637, -0.08550458715596332, -0.08083299082066042, -0.07179377929271402, -0.0726454516232723, -0.08778984050395389, -0.11009732360097324, -0.06013595956074602, -0.09201030927835052, -0.07730505972352697]","[0.9171228516868237, 0.9093577981651376, 0.9064255377448965, 0.9184064763527908, 0.9040501446480231, 0.8876826162712773, 0.8715024330900243, 0.9266166986229737, 0.8788659793814433, 0.9065897195007382]","[0.9896880967536601, 0.9948623853211009, 0.987258528565557, 0.9902002556455048, 0.9766955962712954, 0.9754724567752312, 0.9815997566909975, 0.9867526581837197, 0.9708762886597938, 0.9838947792242652]",,0,"[null, null, null, null, null, null, null, null, null, null]",23.196067333221436,16.938704013824463,0.2599661350250244,5.490164279937744,0.0008399486541748047,0.190765380859375,,f37ca08ce36f,success,
mlp_mnist,MNIST,10,1.0,42,300,4.0,raw_union_K20,raw_union,1978,0.0,poly_gate_d2_b,depth-2,0.9103,0.89937,0.924,0.9735,0.8963,-0.07282163560624333,0,10,"[-0.06670910248249529, -0.07633027522935787, -0.07220167146184409, -0.06455048998721769, -0.06605593056894887, -0.07639726578206674, -0.10066909975669092, -0.05386090291092904, -0.0796391752577319, -0.0718024426251509]","[0.9229789942711648, 0.9185321100917431, 0.9150568571037129, 0.9256497656582872, 0.9106396657023466, 0.8990751909931645, 0.8809306569343066, 0.9328917552727907, 0.8912371134020619, 0.9120923365991143]","[0.9896880967536601, 0.9948623853211009, 0.987258528565557, 0.9902002556455048, 0.9766955962712954, 0.9754724567752312, 0.9815997566909975, 0.9867526581837197, 0.9708762886597938, 0.9838947792242652]",,0,"[null, null, null, null, null, null, null, null, null, null]",22.912726163864136,16.66395092010498,0.25414562225341797,5.489968299865723,0.0011487007141113281,0.19675016403198242,,f37ca08ce36f,success,
