backbone,dataset,N,alpha,seed,K,tau,method,phase0_kind,probe_size_actual,sigma,acc,mean_teacher,best_teacher,oracle,theta0_acc,m3_mean_gap,m3_clients_helped,m3_clients_evaluated,m3_gap,m3_student_acc_on_Di,m3_teacher_acc_on_Di,m4_mean,m4_clients_evaluated,m4_ood_acc,wall_clock_sec,phase_teacher_sec,phase_phase0_sec,phase_distill_sec,phase_aggregate_sec,phase_eval_sec,job_id,node,status,error
lenet_fmnist,FashionMNIST,10,0.01,42,300,4.0,dp_avg_eps2_K20,dp_avg,10,4.484595957758596,0.3427,0.13912000000000002,0.2975,0.8847,0.1493,-0.6216567464695367,0,10,"[0.0, -0.9728769777203745, -0.9993324432576769, -0.9943276609943277, -0.9998329714381159, -0.6485020445631311, -0.10202931228861334, 0.0, -0.5, -0.9996660544331274]","[1.0, 0.02292541168873103, 0.0003337783711615487, 0.0028361695028361693, 0.0, 0.35108069765501126, 0.8919391206313416, 0.9, 0.0, 0.0]","[1.0, 0.9958023894091056, 0.9996662216288384, 0.9971638304971638, 0.9998329714381159, 0.9995827422181424, 0.993968432919955, 0.9, 0.5, 0.9996660544331274]",0.3127732936507937,10,"[0.2712222222222222, 0.37557142857142856, 0.313375, 0.305125, 0.428375, 0.338, 0.1446, 0.205375, 0.313375, 0.4327142857142857]",28.065380096435547,20.629587173461914,0.05389285087585449,6.7461748123168945,0.0017170906066894531,0.453502893447876,1115679,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,43,300,4.0,dp_avg_eps2_K20,dp_avg,10,4.508633413678534,0.1,0.13080000000000003,0.2088,0.8837,0.1788,-0.8097497942455517,0,10,"[-1.0, -1.0, -1.0, 0.0, -0.6923076923076923, -1.0, -0.9992432841468029, -0.4673559576419578, -0.9998154981549815, -0.9387755102040817]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49937463520386893, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.6923076923076923, 1.0, 0.9992432841468029, 0.9667305928458267, 0.9998154981549815, 0.9387755102040817]",0.11428571428571428,10,"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.125, 0.125, 0.125, 0.14285714285714285, 0.0, 0.125, 0.16666666666666666]",27.899832248687744,20.490642547607422,0.05442047119140625,6.707239151000977,0.0016989707946777344,0.4654428958892822,1115740,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,44,300,4.0,dp_avg_eps2_K20,dp_avg,10,4.49268806737862,0.259,0.14672000000000002,0.2927,0.8783,0.1353,-0.8008068014951337,0,10,"[-0.9971666666666668, -1.0, -0.7156862745098039, -0.09317249985144693, -0.9993291967130639, -0.9998330272165638, -0.9993688860839383, -1.0, -0.9984058301070371, -0.20510563380281688]","[0.0013333333333333333, 0.0, 0.0, 0.8886446015806049, 0.0001677008217340265, 0.0, 0.0003155569580309246, 0.0, 0.0, 0.7913732394366197]","[0.9985, 1.0, 0.7156862745098039, 0.9818171014320518, 0.9994968975347979, 0.9998330272165638, 0.9996844430419691, 1.0, 0.9984058301070371, 0.9964788732394366]",0.2706806349206349,10,"[0.21725, 0.32375, 0.37, 0.0, 0.22842857142857143, 0.32375, 0.21725, 0.2877777777777778, 0.37, 0.3686]",27.59571146965027,20.276008367538452,0.05389714241027832,6.623650074005127,0.0017023086547851562,0.4597659111022949,1115790,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,42,300,4.0,dp_avg_eps8_K20,dp_avg,10,1.121148989439649,0.2312,0.13739,0.2956,0.8884,0.1137,-0.6937325943286408,0,10,"[0.0, -0.9891830804003875, -0.9993324432576769, -0.9943276609943277, -0.9052948054117254, -0.8911791704915296, -0.2583427282976325, -0.4, -0.5, -0.9996660544331274]","[1.0, 0.006619309008718114, 0.0003337783711615487, 0.0028361695028361693, 0.09453816602639051, 0.031210882082950846, 0.7289177001127396, 0.5, 0.0, 0.0]","[1.0, 0.9958023894091056, 0.9996662216288384, 0.9971638304971638, 0.9998329714381159, 0.9223900525744805, 0.9872604284103721, 0.9, 0.5, 0.9996660544331274]",0.19799662698412696,10,"[0.14655555555555555, 0.3037142857142857, 0.16525, 0.164875, 0.276125, 0.284, 0.008, 0.141625, 0.16525, 0.32457142857142857]",27.78558897972107,20.429306030273438,0.05399060249328613,6.665472984313965,0.0017056465148925781,0.45703911781311035,1115842,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,43,300,4.0,dp_avg_eps8_K20,dp_avg,10,1.1271583534196334,0.1,0.1298,0.1998,0.8849,0.12,-0.8089482065556206,0,10,"[-1.0, -1.0, -1.0, 0.0, -0.6923076923076923, -1.0, -0.9991486946651532, -0.4594346702242975, -0.9998154981549815, -0.9387755102040817]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49937463520386893, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.6923076923076923, 1.0, 0.9991486946651532, 0.9588093054281664, 0.9998154981549815, 0.9387755102040817]",0.11428571428571428,10,"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.125, 0.125, 0.125, 0.14285714285714285, 0.0, 0.125, 0.16666666666666666]",27.971286296844482,20.535778045654297,0.05843091011047363,6.728387117385864,0.0016949176788330078,0.4696199893951416,1115910,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,44,300,4.0,dp_avg_eps8_K20,dp_avg,10,1.123172016844655,0.2569,0.14672000000000002,0.2921,0.8778,0.249,-0.8092597867233721,0,10,"[-0.9971666666666668, -1.0, -0.7156862745098039, -0.09947115098936365, -0.9993291967130639, -0.9998330272165638, -0.9993688860839383, -1.0, -0.9982919608289683, -0.2834507042253521]","[0.0013333333333333333, 0.0, 0.0, 0.8852575910630459, 0.0001677008217340265, 0.0, 0.0003155569580309246, 0.0, 0.0, 0.7130281690140845]","[0.9985, 1.0, 0.7156862745098039, 0.9847287420524096, 0.9994968975347979, 0.9998330272165638, 0.9996844430419691, 1.0, 0.9982919608289683, 0.9964788732394366]",0.2683251587301587,10,"[0.20975, 0.321125, 0.367, 0.0, 0.22485714285714287, 0.321125, 0.20975, 0.28544444444444445, 0.367, 0.3772]",28.13538122177124,20.64342474937439,0.056793928146362305,6.787512540817261,0.0016963481903076172,0.4611694812774658,1115965,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,42,300,4.0,labelled_probe_warmup,labelled,100,0.0,0.1,0.12906,0.2968,0.8718,0.1,-0.6884131514815544,0,10,"[-1.0, -0.9937035841136583, -0.9996662216288384, 0.0, -0.9998329714381159, 0.0, -0.9912626832018038, -0.9, 0.0, -0.9996660544331274]","[0.0, 0.002098805295447207, 0.0, 0.9971638304971638, 0.0, 0.0, 5.636978579481398e-05, 0.0, 0.5, 0.0]","[1.0, 0.9958023894091056, 0.9996662216288384, 0.9971638304971638, 0.9998329714381159, 0.0, 0.9913190529875986, 0.9, 0.5, 0.9996660544331274]",0.07539682539682539,10,"[0.1111111111111111, 0.0, 0.125, 0.0, 0.125, 0.125, 0.0, 0.125, 0.0, 0.14285714285714285]",27.564308643341064,20.262845516204834,0.040679931640625,6.631494760513306,0.0016810894012451172,0.44930005073547363,1115790,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,43,300,4.0,labelled_probe_warmup,labelled,100,0.0,0.1,0.12947000000000003,0.1997,0.8869,0.1735,-0.8099404520321485,0,10,"[-1.0, -1.0, -1.0, 0.0, -0.6923076923076923, -1.0, -0.9991486946651532, -0.46935712498957727, -0.9998154981549815, -0.9387755102040817]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49937463520386893, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.6923076923076923, 1.0, 0.9991486946651532, 0.9687317601934462, 0.9998154981549815, 0.9387755102040817]",0.11428571428571428,10,"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.125, 0.125, 0.125, 0.14285714285714285, 0.0, 0.125, 0.16666666666666666]",27.966419458389282,20.53967261314392,0.04065990447998047,6.732652425765991,0.0016858577728271484,0.469266414642334,1115842,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,44,300,4.0,labelled_probe_warmup,labelled,100,0.0,0.2307,0.14641,0.2927,0.8791,0.1837,-0.8248801773976616,0,10,"[-0.9971666666666668, -1.0, -0.7156862745098039, -0.18497831124844022, -0.9993291967130639, -0.9998330272165638, -0.9974755443357527, -0.9826042898159095, -0.9976087451605556, -0.37411971830985913]","[0.0013333333333333333, 0.0, 0.0, 0.7984431635866659, 0.0001677008217340265, 0.0, 0.002208898706216472, 0.017395710184090526, 0.0005693463903438852, 0.6223591549295775]","[0.9985, 1.0, 0.7156862745098039, 0.9834214748351061, 0.9994968975347979, 0.9998330272165638, 0.9996844430419691, 1.0, 0.9981780915508995, 0.9964788732394366]",0.24177892857142855,10,"[0.20275, 0.288375, 0.32785714285714285, 0.002142857142857143, 0.18728571428571428, 0.288375, 0.202375, 0.255, 0.3274285714285714, 0.3362]",28.01862668991089,20.58639359474182,0.04059576988220215,6.750330924987793,0.0017371177673339844,0.4598236083984375,1115910,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,42,300,4.0,no_phase0,none,0,0.0,0.1,0.12905000000000003,0.2967,0.8784,0.1,-0.6882722270170675,0,10,"[-1.0, -0.9937035841136583, -0.9996662216288384, 0.0, -0.9998329714381159, 0.0, -0.9898534385569335, -0.9, 0.0, -0.9996660544331274]","[0.0, 0.002098805295447207, 0.0, 0.9971638304971638, 0.0, 0.0, 5.636978579481398e-05, 0.0, 0.5, 0.0]","[1.0, 0.9958023894091056, 0.9996662216288384, 0.9971638304971638, 0.9998329714381159, 0.0, 0.9899098083427283, 0.9, 0.5, 0.9996660544331274]",0.07539682539682539,10,"[0.1111111111111111, 0.0, 0.125, 0.0, 0.125, 0.125, 0.0, 0.125, 0.0, 0.14285714285714285]",27.892465114593506,20.515182971954346,0.020582914352416992,6.722951889038086,0.001743316650390625,0.4545021057128906,1115910,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,43,300,4.0,no_phase0,none,0,0.0,0.1,0.12919,0.1996,0.8808,0.0368,-0.8104085118308098,0,10,"[-1.0, -1.0, -1.0, 0.0, -0.6923076923076923, -1.0, -0.9992432841468029, -0.4739431334945384, -0.9998154981549815, -0.9387755102040817]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49937463520386893, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.0, 0.6923076923076923, 1.0, 0.9992432841468029, 0.9733177686984074, 0.9998154981549815, 0.9387755102040817]",0.11428571428571428,10,"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.125, 0.125, 0.125, 0.14285714285714285, 0.0, 0.125, 0.16666666666666666]",27.976885318756104,20.551061153411865,0.020734548568725586,6.760776519775391,0.0016911029815673828,0.46445155143737793,1115965,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,42,300,4.0,raw_union_K20,raw_union,280,0.0,0.486,0.12964000000000003,0.2953,0.8833,0.3592,-0.42787456882982233,1,10,"[0.0, -0.1372295770100097, -0.9993324432576769, -0.6204537871204538, -0.9998329714381159, -0.17199365768171576, -0.026042841037204, 0.09999999999999998, -0.5, -0.9238604107530473]","[1.0, 0.8585728123990959, 0.0003337783711615487, 0.37671004337671005, 0.0, 0.3626804639906534, 0.964261555806088, 1.0, 0.0, 0.07580564368008015]","[1.0, 0.9958023894091056, 0.9996662216288384, 0.9971638304971638, 0.9998329714381159, 0.5346741216723692, 0.990304396843292, 0.9, 0.5, 0.9996660544331274]",0.44790214285714286,10,"[0.437, 0.38457142857142856, 0.485, 0.44775, 0.6075, 0.51925, 0.3252, 0.369625, 0.441125, 0.462]",28.037875413894653,20.574777603149414,0.07827639579772949,6.7477707862854,0.0017485618591308594,0.45062994956970215,1115965,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,43,300,4.0,warmup_only_labelled,warmup_only,100,0.0,0.1735,0.12973000000000004,0.1997,0.8866,0.1735,-0.6777742696862562,0,10,"[-1.0, -1.0, -0.0031746031746031633, 0.0, -0.6923076923076923, -0.9345722623252957, -0.9990541051835036, -0.969565579921621, -0.2607011070110701, -0.9183673469387755]","[0.0, 0.0, 0.9968253968253968, 0.0, 0.0, 0.06542773767470435, 0.00018917896329928113, 8.338197281747686e-05, 0.7391143911439114, 0.02040816326530612]","[1.0, 1.0, 1.0, 0.0, 0.6923076923076923, 1.0, 0.9992432841468029, 0.9696489618944384, 0.9998154981549815, 0.9387755102040817]",0.1589087301587302,10,"[0.19277777777777777, 0.19277777777777777, 0.08188888888888889, 0.216875, 0.216875, 0.124875, 0.10514285714285715, 0.1665, 0.124875, 0.1665]",21.241965532302856,20.56997036933899,0.023970603942871094,0.0,0.0,0.4623751640319824,1115679,ai08,success,
lenet_fmnist,FashionMNIST,10,0.01,44,300,4.0,warmup_only_labelled,warmup_only,100,0.0,0.1837,0.14673,0.2928,0.8814,0.1837,-0.7551079174665724,0,10,"[-0.9985, -0.99933433183558, -0.4607843137254902, -0.9828866837007547, -0.027335233942646253, -0.4291200534312908, -0.8277059009151152, -0.8851545347069751, -0.9446595308585743, -0.9955985915492958]","[0.0, 0.0006656681644200366, 0.2549019607843137, 0.00011884247430031494, 0.9721616635921516, 0.570712973785273, 0.1719785421268539, 0.11484546529302482, 0.05374629924846276, 0.0008802816901408451]","[0.9985, 1.0, 0.7156862745098039, 0.983005526175055, 0.9994968975347979, 0.9998330272165638, 0.9996844430419691, 1.0, 0.9984058301070371, 0.9964788732394366]",0.18490968253968254,10,"[0.229625, 0.229375, 0.10857142857142857, 0.2621428571428571, 0.12342857142857143, 0.156625, 0.207875, 0.19211111111111112, 0.22214285714285714, 0.1172]",21.134201288223267,20.474284172058105,0.02402973175048828,0.0,0.0,0.45420074462890625,1115740,ai08,success,
lenet_fmnist,FashionMNIST,10,0.05,42,300,4.0,dp_avg_eps2_K20,dp_avg,10,4.484595957758596,0.4223,0.29659,0.4713,0.8817,0.2018,-0.7298719151389815,0,10,"[-0.9451697127937336, -0.4309287545991749, -0.905799922148696, -0.9809027777777777, -0.12256267409470756, -0.15738597685500333, -0.9628428192273666, -0.9181818181818181, -0.9256198347107438, -0.9493248610007943]","[0.02610966057441253, 0.5626045267030885, 0.08602569093032308, 0.017361111111111112, 0.8398328690807799, 0.821329702745632, 0.028015334709525212, 0.03939393939393939, 0.0371900826446281, 0.04590945194598888]","[0.9712793733681462, 0.9935332813022634, 0.9918256130790191, 0.9982638888888888, 0.9623955431754875, 0.9787156796006353, 0.9908581539368918, 0.9575757575757575, 0.9628099173553719, 0.9952343129467831]",0.35656380952380945,10,"[0.4155, 0.5516666666666666, 0.216, 0.3732, 0.47085714285714286, 0.0035, 0.545, 0.6512, 0.3387142857142857, 0.0]",27.68611454963684,20.364888429641724,0.059583187103271484,6.661749839782715,0.001687765121459961,0.41565489768981934,1115790,ai08,success,
lenet_fmnist,FashionMNIST,10,0.05,43,300,4.0,dp_avg_eps2_K20,dp_avg,10,4.508633413678534,0.2529,0.25357,0.3634,0.8886,0.0899,-0.6826979585059562,0,10,"[-1.0, -0.9402205455600696, -0.9637931034482758, -0.433337077389644, -0.16398713826366562, -0.9585549645390071, -0.8717520415738678, -0.7547500953834414, -0.4346257889990982, -0.3059588299024919]","[0.0, 0.05774811375507835, 0.035632183908045977, 0.5201617432326182, 0.7717041800643086, 0.030363475177304963, 0.12091685226429101, 0.1974055703929798, 0.5462578899909829, 0.6296858071505959]","[1.0, 0.997968659315148, 0.9994252873563219, 0.9534988206222622, 0.9356913183279743, 0.9889184397163121, 0.9926688938381588, 0.9521556657764212, 0.9808836789900811, 0.9356446370530878]",0.2141109523809524,10,"[0.281, 0.22085714285714286, 0.2337142857142857, 0.20583333333333334, 0.0802, 0.16357142857142856, 0.346, 0.1786, 0.0, 0.43133333333333335]",27.84070873260498,20.46283984184265,0.06045055389404297,6.705271005630493,0.0017223358154296875,0.42748594284057617,1115842,ai08,success,
lenet_fmnist,FashionMNIST,10,0.05,44,300,4.0,dp_avg_eps2_K20,dp_avg,10,4.49268806737862,0.3344,0.26341000000000003,0.4588,0.8831,0.181,-0.6906289030481394,0,10,"[-0.5136586720992685, -0.9910170523751523, -0.7606652205350687, -0.3421154842050751, -0.8370712401055409, -0.907499225286644, -0.9583333333333334, -0.037360957799099925, -0.980921052631579, -0.5776467921106325]","[0.4352254838410964, 0.003197320341047503, 0.22704266088214028, 0.5669989642672191, 0.048153034300791556, 0.08428881313913852, 0.0, 0.33285216948289037, 0.0006578947368421052, 0.4098843799591929]","[0.9488841559403649, 0.9942143727161997, 0.987707881417209, 0.9091144484722942, 0.8852242744063324, 0.9917880384257824, 0.9583333333333334, 0.3702131272819903, 0.9815789473684211, 0.9875311720698254]",0.26073738095238097,10,"[0.25475, 0.45316666666666666, 0.1618, 0.0, 0.3108, 0.2005, 0.4165, 0.33385714285714285, 0.476, 0.0]",27.991894483566284,20.585501432418823,0.06029319763183594,6.7406816482543945,0.0017502307891845703,0.42533230781555176,1115910,ai08,success,
lenet_fmnist,FashionMNIST,10,0.05,42,300,4.0,dp_avg_eps8_K20,dp_avg,10,1.121148989439649,0.4067,0.29569999999999996,0.4763,0.8867,0.1008,-0.7344774856457882,0,10,"[-0.9451697127937336, -0.42334708440182856, -0.9100038925652004, -0.976438492063492, -0.12534818941504178, -0.20780576355797598, -0.9628428192273666, -0.9191919191919191, -0.9256198347107438, -0.9490071485305798]","[0.02610966057441253, 0.5718586241498494, 0.082366679641884, 0.021825396825396824, 0.8356545961002786, 0.7702745631949172, 0.028015334709525212, 0.04040404040404041, 0.0371900826446281, 0.04654487688641779]","[0.9712793733681462, 0.995205708551678, 0.9923705722070845, 0.9982638888888888, 0.9610027855153204, 0.9780803267528931, 0.9908581539368918, 0.9595959595959596, 0.9628099173553719, 0.9955520254169976]",0.3452860714285714,10,"[0.394625, 0.5256666666666666, 0.25566666666666665, 0.3744, 0.44957142857142857, 0.00075, 0.5176666666666667, 0.6208, 0.3137142857142857, 0.0]",28.0854594707489,20.651875495910645,0.058716535568237305,6.77915358543396,0.0017397403717041016,0.4150538444519043,1115965,ai08,success,
lenet_fmnist,FashionMNIST,10,0.05,42,300,4.0,labelled_probe_warmup,labelled,100,0.0,0.4026,0.29632000000000003,0.477,0.8834,0.1,-0.7309580206328282,0,10,"[-0.9451697127937336, -0.4390679005463263, -0.9081354612689763, -0.988095238095238, -0.05988857938718661, -0.20789652825051053, -0.9634326157475671, -0.9181818181818181, -0.9297520661157025, -0.9499602859412232]","[0.02610966057441253, 0.5544653807559371, 0.08462436745815492, 0.010168650793650794, 0.9025069637883009, 0.7698661220785115, 0.027425538189324684, 0.03939393939393939, 0.03305785123966942, 0.044956314535345515]","[0.9712793733681462, 0.9935332813022634, 0.9927598287271312, 0.9982638888888888, 0.9623955431754875, 0.977762650329022, 0.9908581539368918, 0.9575757575757575, 0.9628099173553719, 0.9949166004765687]",0.3281530952380952,10,"[0.3925, 0.5225, 0.12233333333333334, 0.368, 0.4347142857142857, 0.00125, 0.5128333333333334, 0.6144, 0.313, 0.0]",27.903820753097534,20.485127210617065,0.040521860122680664,6.766855001449585,0.0017194747924804688,0.42187976837158203,1115910,ai08,success,
lenet_fmnist,FashionMNIST,10,0.05,43,300,4.0,labelled_probe_warmup,labelled,100,0.0,0.342,0.2516,0.3653,0.885,0.1735,-0.5740096108117514,0,10,"[-1.0, -0.8578061520603598, -0.14559386973180077, -0.7461529821408515, -0.09646302250803851, -0.9521276595744681, -0.9824610244988864, -0.5897748950782145, -0.07285843101893608, -0.2968580715059588]","[0.0, 0.13900174114915845, 0.8538314176245211, 0.2122879928114119, 0.8392282958199357, 0.03679078014184397, 0.009465478841870824, 0.37046928653185807, 0.9073038773669972, 0.6400866738894908]","[1.0, 0.9968078932095182, 0.9994252873563219, 0.9584409749522633, 0.9356913183279743, 0.9889184397163121, 0.9919265033407573, 0.9602441816100725, 0.9801623083859333, 0.9369447453954496]",0.29405809523809523,10,"[0.38, 0.22028571428571428, 0.35628571428571426, 0.2678333333333333, 0.3532, 0.21914285714285714, 0.4715, 0.1852, 0.1758, 0.31133333333333335]",28.116589307785034,20.674564361572266,0.04054832458496094,6.788032054901123,0.001687765121459961,0.4247450828552246,1115965,ai08,success,
