backbone,dataset,N,alpha,seed,K,tau,method,phase0_kind,probe_size_actual,sigma,agg_method,agg_depth,acc,mean_teacher,best_teacher,oracle,theta0_acc,m3_mean_gap,m3_clients_helped,m3_clients_evaluated,m3_gap,m3_student_acc_on_Di,m3_teacher_acc_on_Di,m4_mean,m4_clients_evaluated,m4_ood_acc,wall_clock_sec,phase_teacher_sec,phase_phase0_sec,phase_distill_sec,phase_aggregate_sec,phase_eval_sec,job_id,node,status,error
mlp_mnist,MNIST,10,0.05,42,20,4.0,no_phase0,none,0,0.0,sign_majority,deep,0.1498,0.33375,0.5902,0.9735,0.0887,-0.8620272664883558,0,10,"[-0.9539170506912442, -0.8462688426560359, -0.7739194139194139, -0.8077764902793871, -0.9162977867203219, -0.9908916586768935, -0.8404672031906559, -0.9585253456221198, -0.5336509827278142, -0.9985578903996704]","[0.0, 0.14812507786221502, 0.22007326007326009, 0.18243852195184757, 0.07525150905432595, 0.008437200383509109, 0.15739619685207606, 0.0, 0.46217986896962476, 0.0]","[0.9539170506912442, 0.9943939205182509, 0.993992673992674, 0.9902150122312348, 0.9915492957746479, 0.9993288590604027, 0.997863400042732, 0.9585253456221198, 0.9958308516974389, 0.9985578903996704]",0.16700267687183906,10,"[0.18753129694541812, 0.00927766732935719, 0.09591474245115453, 0.1027592768791627, 0.09733627077909073, 0.08622994652406417, 0.2170290591343223, 0.24569037656903767, 0.07436272122097744, 0.5538954108858057]",17.063045263290405,16.151034116744995,0.010988235473632812,0.4276587963104248,0.010807991027832031,0.20650458335876465,1120477,ai07,success,
mlp_mnist,MNIST,10,0.05,43,20,4.0,no_phase0,none,0,0.0,poly_gate_d2_a,depth-2,0.0984,0.3327,0.5603,0.9747,0.0891,-0.939706582686995,0,10,"[-0.9968652037617555, -0.9979389942291839, -0.4893968871595331, -0.9698180204172214, -0.9766645257974738, -0.9763056899716336, -0.998442367601246, -1.0, -0.9964360587002096, -0.9951980792316927]","[0.00031347962382445143, 0.0008244023083264633, 0.5063229571984436, 0.02589140405385412, 0.0224791265253693, 0.02319372601368263, 0.00022251891410769915, 0.0, 0.0014675052410901468, 0.0019207683073229293]","[0.9971786833855799, 0.9987633965375103, 0.9957198443579767, 0.9957094244710756, 0.9991436523228431, 0.9994994159853162, 0.9986648865153538, 1.0, 0.9979035639412998, 0.9971188475390156]",0.08180192651255261,9,"[0.13985218874360433, 0.022283669486011713, 0.0, 0.1689607021743467, 0.02224025974025974, 0.027463651050080775, 0.022298177083333332, 0.12196331184928111, 0.21115537848605578, null]",15.931444644927979,15.015702247619629,0.010575532913208008,0.4314420223236084,0.0416109561920166,0.2113046646118164,1120477,ai07,success,
mlp_mnist,MNIST,10,0.05,42,20,4.0,raw_union_K20,raw_union,763,0.0,weight_avg,depth-1,0.8646,0.33375,0.5902,0.9735,0.824,-0.11321506730210618,1,10,"[0.02304147465437789, -0.29201445122710856, -0.1497435897435897, -0.12488734389082023, -0.1569416498993964, -0.1610738255033557, -0.05797307884053837, -0.027649769585253448, -0.11177288068294611, -0.07313555830243101]","[0.9769585253456221, 0.7023794692911424, 0.8442490842490843, 0.8653276683404145, 0.8346076458752515, 0.838255033557047, 0.9398903212021936, 0.9308755760368663, 0.8840579710144928, 0.9254223320972393]","[0.9539170506912442, 0.9943939205182509, 0.993992673992674, 0.9902150122312348, 0.9915492957746479, 0.9993288590604027, 0.997863400042732, 0.9585253456221198, 0.9958308516974389, 0.9985578903996704]",0.8464263445308882,10,"[0.8482724086129194, 0.8575215374420145, 0.850601934083284, 0.873453853472883, 0.8588023232525536, 0.8634692513368984, 0.7963828490144279, 0.8661087866108786, 0.8876440980678681, 0.7620064034151548]",23.21465516090393,15.2196204662323,0.12336277961730957,0.49569082260131836,0.00177001953125,0.21363377571105957,1120477,ai07,success,
mlp_mnist,MNIST,10,0.05,43,20,4.0,raw_union_K20,raw_union,719,0.0,coord_median,deep,0.8202,0.3327,0.5603,0.9747,0.7895,-0.13932588670111637,0,10,"[-0.11243469174503651, -0.09727947238252266, -0.24708171206225682, -0.31077082408640333, -0.10019267822736033, -0.050892708159519406, -0.06208277703604803, 0.0, -0.13857442348008386, -0.2739495798319328]","[0.8847439916405434, 0.9014839241549877, 0.7486381322957198, 0.6849386003846722, 0.8989509740954827, 0.9486067078257968, 0.9365821094793058, 1.0, 0.8593291404612159, 0.7231692677070828]","[0.9971786833855799, 0.9987633965375103, 0.9957198443579767, 0.9957094244710756, 0.9991436523228431, 0.9994994159853162, 0.9986648865153538, 1.0, 0.9979035639412998, 0.9971188475390156]",0.8100810272188436,9,"[0.780699260943718, 0.7940793754066363, 0.8071570576540755, 0.8324356672651108, 0.7969155844155844, 0.9095315024232633, 0.83349609375, 0.7921417947446703, 0.7442729083665338, null]",17.25642418861389,16.19142770767212,0.10361742973327637,0.3800370693206787,0.13954782485961914,0.20933270454406738,1120477,ai07,success,
mlp_mnist,MNIST,10,0.1,42,20,4.0,no_phase0,none,0,0.0,coord_median,deep,0.1076,0.42746000000000006,0.6231,0.9735,0.0887,-0.8959959860032483,0,10,"[-0.968710310587692, -0.9964093357271095, -0.9519209659714599, -0.8846129381082628, -0.5415534258332142, -0.9937694704049844, -0.9807206068268016, -0.9138694208779048, -0.7552323518978361, -0.9731610337972167]","[0.02678674517954047, 0.0006732495511669659, 0.043249176728869375, 0.11137968322625787, 0.4532970962666285, 0.006066568289883587, 0.01706700379266751, 0.08225746956842493, 0.24192976232706634, 0.01143141153081511]","[0.9954970557672325, 0.9970825852782765, 0.9951701427003293, 0.9959926213345207, 0.9948505220998427, 0.999836038694868, 0.9977876106194691, 0.9961268904463297, 0.9971621142249024, 0.9845924453280318]",0.08560070925539488,9,"[0.22164821648216482, 0.18052494490082147, 0.0, 0.03605121293800539, 0.0, 0.1527235703376888, 0.15995378012545394, 0.0004664179104477612, 0.01903824060397177, null]",15.84856629371643,14.917123794555664,0.010571002960205078,0.48543858528137207,0.0009891986846923828,0.2071990966796875,1120477,ai07,success,
mlp_mnist,MNIST,10,0.1,44,20,4.0,no_phase0,none,0,0.0,sign_majority,deep,0.1672,0.41907999999999995,0.6561,0.9776,0.1006,-0.7750165602826293,0,10,"[-0.7215496368038741, -0.7160731472569779, -0.9575503735567127, -0.8061468175682691, -0.5169426261070466, -0.7382945944135575, -0.9935043487834416, -0.9951347305389222, -0.9858203916272789, -0.3191489361702128]","[0.2765133171912833, 0.273339749759384, 0.03067693004301562, 0.18959609594019314, 0.4822872545244513, 0.25366735883180386, 0.0022019156666299683, 0.002619760479041916, 0.009453072248480757, 0.6297872340425532]","[0.9980629539951574, 0.9894128970163619, 0.9882273035997283, 0.9957429135084622, 0.9992298806314979, 0.9919619532453614, 0.9957062644500716, 0.9977544910179641, 0.9952734638757597, 0.948936170212766]",0.18776115852666395,8,"[0.26570048309178745, 0.0, 0.19867873746023978, 0.05626477541371158, 0.19438927507447865, null, 0.42291666666666666, 0.15811793214862682, 0.20602139835780045, null]",16.69561004638672,15.69777250289917,0.010987043380737305,0.5359189510345459,0.0010716915130615234,0.2063894271850586,1120477,ai07,success,
mlp_mnist,MNIST,10,0.1,42,20,4.0,raw_union_K20,raw_union,1022,0.0,norm_normalized,deep,0.8844,0.42746000000000006,0.6231,0.9735,0.8739,-0.13005637664767206,0,10,"[-0.1154601085325021, -0.1721274685816877, -0.060373216245883654, -0.06863431079447868, -0.10627950221713633, -0.2251188719462207, -0.16877370417193427, -0.08945038731095534, -0.129833274210713, -0.16451292246520877]","[0.8800369472347304, 0.8249551166965888, 0.9347969264544457, 0.927358310540042, 0.8885710198827064, 0.7747171667486473, 0.8290139064475348, 0.9066765031353744, 0.8673288400141894, 0.820079522862823]","[0.9954970557672325, 0.9970825852782765, 0.9951701427003293, 0.9959926213345207, 0.9948505220998427, 0.999836038694868, 0.9977876106194691, 0.9961268904463297, 0.9971621142249024, 0.9845924453280318]",0.89203524366025,9,"[0.8942189421894219, 0.9042276096974554, 0.8959163346613546, 0.8429919137466307, 0.8477520435967303, 0.8854573222467335, 0.9163090128755365, 0.9500932835820896, 0.8913507303462991, null]",16.877378940582275,15.783648014068604,0.14299917221069336,0.510653018951416,0.02309107780456543,0.20464468002319336,1120477,ai07,success,
mlp_mnist,MNIST,10,0.1,44,20,4.0,raw_union_K20,raw_union,1035,0.0,weight_avg,depth-1,0.8871,0.41907999999999995,0.6561,0.9776,0.8651,-0.09828693487501117,0,10,"[-0.0871670702179177, -0.052935514918190596, -0.13153724247226628, -0.16010798463295606, -0.07893723527146701, -0.08520329559916939, -0.09468237366508869, -0.11133982035928147, -0.18095881161377447, 0.0]","[0.9108958837772397, 0.9364773820981713, 0.856690061127462, 0.8356349288755062, 0.9202926453600309, 0.906758657646192, 0.9010238907849829, 0.8864146706586826, 0.8143146522619852, 0.948936170212766]","[0.9980629539951574, 0.9894128970163619, 0.9882273035997283, 0.9957429135084622, 0.9992298806314979, 0.9919619532453614, 0.9957062644500716, 0.9977544910179641, 0.9952734638757597, 0.948936170212766]",0.8868579859221964,8,"[0.8274672187715666, 0.9005037783375315, 0.8916075360900416, 0.9768321513002364, 0.862214498510427, null, 0.8770833333333333, 0.8649030694668821, 0.8942523015675541, null]",16.969100952148438,16.038259983062744,0.11890196800231934,0.3876304626464844,0.001207113265991211,0.192291259765625,1120477,ai07,success,
mlp_mnist,MNIST,10,0.3,43,20,4.0,no_phase0,none,0,0.0,weight_avg,depth-1,0.4811,0.7185199999999999,0.9304,0.9747,0.0891,-0.5032572081239063,0,10,"[-0.607015760040671, -0.46330060776063586, -0.4672307815119342, -0.4471302310723033, -0.45307532826537666, -0.7776007842176204, -0.4701906412478336, -0.5888118575185274, -0.2902825979176996, -0.4679334916864608]","[0.37722419928825623, 0.5217391304347826, 0.5223118064979644, 0.5425407304866361, 0.5194194885970974, 0.2187231956868031, 0.5244367417677643, 0.40234281616065026, 0.7015369360436291, 0.5249406175771971]","[0.9842399593289273, 0.9850397381954185, 0.9895425880098986, 0.9896709615589394, 0.9724948168624741, 0.9963239799044235, 0.9946273830155979, 0.9911546736791776, 0.9918195339613287, 0.9928741092636579]",0.5718359749997107,4,"[0.8353474320241692, 0.8405940594059406, null, null, null, null, 0.009240246406570842, 0.6021621621621621, null, null]",16.233490705490112,15.370527505874634,0.010754823684692383,0.44919586181640625,0.0012025833129882812,0.18006348609924316,1120477,ai07,success,
mlp_mnist,MNIST,10,0.3,44,20,4.0,no_phase0,none,0,0.0,coord_median,deep,0.2532,0.71258,0.8846,0.9776,0.1006,-0.773234623031833,0,10,"[-0.6602520045819016, -0.8164155432196669, -0.7525389302640487, -0.5426474792718956, -0.7623541748590903, -0.8801929777539533, -0.681877314119884, -0.9107783168107995, -0.7883858267716536, -0.9369036626654356]","[0.3333333333333333, 0.1796193497224425, 0.23612051455653352, 0.44229486324216144, 0.23148512255865775, 0.10627177700348432, 0.3098168718102672, 0.08247205230963932, 0.20374015748031496, 0.06124961526623576]","[0.9935853379152348, 0.9960348929421095, 0.9886594448205822, 0.984942342514057, 0.993839297417748, 0.9864647547574377, 0.9916941859301511, 0.9932503691204387, 0.9921259842519685, 0.9981532779316713]",0.1496153025810567,4,"[0.0, null, null, 0.4616740088105727, null, null, 0.00945273631840796, null, 0.1273344651952462, null]",16.623623609542847,15.780482292175293,0.010531425476074219,0.41449618339538574,0.0007982254028320312,0.184584379196167,1120477,ai07,success,
